Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,28,20,22,32,33,24,35,21
09:11,31,38,43,42,41,29,36,44
09:22,37,30,25,40,51,39,19,49
09:33,50,23,48,47,46,45,53,26
09:44,32,30,27,33,31,28,52,35
09:55,8,34,9,4,7,29,3,2
10:06,1,27,,,36,38,5,6
10:17,34,37,40,41,42,12,43,44
10:28,14,15,11,13,10,17,18,39
10:39,,,,,26,49,16,51
10:50,45,48,52,25,53,47,46,50
11:01,23,4,19,7,2,22,20,8
11:12,11,24,14,5,6,9,18,3
11:23,21,15,16,1,10,13,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,52,39,48,46,21,45,33,51
14:07,6,10,49,43,1,35,47,50
14:15,15,4,42,40,41,9,37,3
14:22,17,7,18,53,16,13,23,28
14:30,11,44,24,38,25,12,22,8
14:37,26,14,2,32,29,5,36,30
14:45,19,21,33,31,34,20,25,27
14:52,35,10,1,39,26,,9,30
15:00,37,23,52,28,48,4,13,43
15:07,50,51,7,3,45,38,6,40
15:15,49,18,41,8,24,46,44,12
15:22,5,15,22,29,17,32,47,31
15:30,11,34,36,27,53,19,16,42
15:37,26,30,20,23,21,25,14,2
15:45,39,13,33,28,38,10,34,27
15:52,43,8,44,37,35,40,9,1
16:00,6,29,31,48,7,32,22,4
16:07,3,12,24,16,19,52,18,11
16:15,5,36,50,41,45,51,17,20
16:22,2,53,42,49,15,47,14,46

