Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,35,23,19,29,25,32,26,27
09:11,39,38,34,40,37,42,31,43
09:22,20,53,21,41,44,47,36,30
09:33,22,48,50,51,46,49,52,24
09:44,29,30,32,28,31,27,35,45
09:55,4,2,9,34,8,6,33,3
10:06,5,1,28,7,43,38,,
10:17,33,36,41,40,37,16,39,42
10:28,13,17,12,14,15,10,18,44
10:39,,,24,53,,,47,11
10:50,48,46,52,51,21,45,49,50
11:01,22,8,20,9,19,4,26,3
11:12,18,2,5,6,1,13,25,12
11:23,23,17,11,7,15,14,16,10

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,44,50,46,23,49,32,47
14:07,48,51,35,7,42,53,5,15
14:15,17,8,37,41,6,40,2,36
14:22,10,9,18,52,11,14,22,27
14:30,12,39,43,25,16,21,3,19
14:37,30,38,1,34,29,4,13,24
14:45,20,23,31,32,26,33,21,28
14:52,35,15,7,44,6,30,24,
15:00,42,14,8,50,27,45,22,36
15:07,48,47,9,2,49,43,5,41
15:15,53,18,40,3,25,46,16,39
15:22,29,10,19,34,51,31,1,17
15:30,11,37,38,28,52,20,12,33
15:37,24,30,26,22,23,21,13,4
15:45,44,14,32,27,43,15,33,28
15:52,7,6,41,35,36,39,3,42
16:00,19,8,29,9,50,31,34,5
16:07,16,2,11,25,20,45,18,12
16:15,1,38,48,40,47,49,10,26
16:22,4,52,37,53,17,51,13,46

