Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,35,24,34,23,21,32,30,26
09:11,43,37,29,40,42,36,44,27
09:22,25,49,47,41,39,19,33,38
09:33,20,51,50,53,46,45,52,22
09:44,33,32,31,34,30,27,48,35
09:55,3,28,1,6,29,5,8,7
10:06,,,9,31,44,37,2,4
10:17,38,28,42,17,39,40,43,36
10:28,15,16,12,10,13,14,41,11
10:39,,,,,49,22,18,47
10:50,51,46,53,52,19,48,50,45
11:01,20,6,21,8,5,25,26,3
11:12,16,23,1,4,2,14,7,11
11:23,13,24,18,9,15,10,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,47,45,24,46,50,48,41
14:07,10,4,49,36,9,35,53,51
14:15,13,6,42,39,1,40,7,38
14:22,30,20,18,15,52,11,5,12
14:30,16,43,23,44,19,17,21,3
14:37,22,14,8,32,29,2,37,33
14:45,24,25,27,34,26,28,31,19
14:52,35,10,9,41,22,,1,33
15:00,36,15,6,50,30,48,20,38
15:07,39,4,5,7,45,44,47,51
15:15,49,11,46,23,3,40,43,17
15:22,2,13,21,29,27,53,12,32
15:30,28,16,25,52,31,37,42,18
15:37,22,33,26,20,24,19,14,8
15:45,41,15,30,34,10,44,28,31
15:52,9,1,39,35,38,43,36,3
16:00,21,6,5,32,27,50,29,4
16:07,17,7,23,18,48,25,16,11
16:15,2,37,47,45,51,40,12,26
16:22,46,14,42,49,13,53,52,8

