Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,23,35,34,25,32,19,20,30
09:11,39,38,31,40,37,42,43,27
09:22,49,21,44,47,41,26,33,36
09:33,48,22,50,51,46,53,52,24
09:44,35,45,30,27,34,29,32,33
09:55,28,7,4,9,5,31,2,3
10:06,1,29,,,38,43,8,6
10:17,28,36,18,37,40,41,42,39
10:28,12,44,15,10,17,14,13,16
10:39,49,11,,,47,24,,
10:50,48,46,51,52,26,45,50,53
11:01,22,4,21,5,19,2,20,7
11:12,3,12,13,8,9,6,25,17
11:23,16,23,11,1,14,10,18,15

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,53,23,47,34,46,50,44,45
14:07,10,6,49,42,1,35,51,48
14:15,16,4,37,41,40,9,36,3
14:22,30,22,14,11,52,12,5,15
14:30,17,39,25,43,26,18,19,7
14:37,33,38,8,31,2,32,24,13
14:45,21,23,27,34,20,28,26,29
14:52,35,10,1,44,24,,9,33
15:00,36,22,45,30,50,4,14,42
15:07,6,41,43,53,3,5,48,47
15:15,39,18,46,25,40,7,49,12
15:22,32,15,19,31,27,51,16,8
15:30,11,37,29,38,21,52,17,28
15:37,33,24,22,20,23,26,13,2
15:45,29,28,10,43,30,34,14,44
15:52,1,9,41,35,36,39,7,42
16:00,19,4,32,5,27,50,31,6
16:07,3,18,25,11,45,21,12,17
16:15,8,38,47,53,48,40,15,20
16:22,2,52,37,49,16,51,13,46

