Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,27,23,21,34,35,20,26,32
09:11,36,43,29,40,42,39,31,41
09:22,22,45,44,51,19,37,38,30
09:33,52,24,49,47,50,46,25,53
09:44,30,35,31,32,28,34,48,27
09:55,6,8,29,5,1,7,2,33
10:06,4,3,,,41,43,28,9
10:17,39,36,42,17,40,37,38,33
10:28,10,44,14,11,13,12,16,18
10:39,15,51,45,25,,,,
10:50,52,50,53,49,19,48,46,47
11:01,7,24,22,5,8,20,26,2
11:12,6,10,18,3,1,4,21,11
11:23,16,23,15,9,14,12,17,13

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,51,23,46,47,50,48,44
14:07,12,4,45,39,9,27,49,52
14:15,38,6,40,1,37,42,7,16
14:22,13,5,10,53,15,14,24,32
14:30,2,17,19,20,41,21,11,36
14:37,30,43,3,29,35,8,18,25
14:45,23,22,33,26,34,31,28,19
14:52,27,12,9,44,25,,1,30
15:00,38,24,48,32,47,7,14,39
15:07,52,51,41,46,6,5,4,37
15:15,45,10,50,21,2,40,36,17
15:22,35,13,49,31,29,20,16,3
15:30,33,11,22,53,28,43,42,15
15:37,25,30,19,23,26,24,18,8
15:45,44,14,34,32,41,12,33,28
15:52,9,1,37,27,38,36,39,2
16:00,20,7,35,5,31,47,29,4
16:07,17,6,15,21,48,22,11,10
16:15,3,43,52,40,51,46,13,26
16:22,8,53,42,45,16,49,18,50

