Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,28,23,33,21,31,20,24,34
09:11,32,41,38,42,40,35,36,43
09:22,37,29,19,39,44,47,53,26
09:33,22,48,50,51,46,49,52,25
09:44,31,29,33,27,32,28,34,45
09:55,4,5,7,35,2,9,30,6
10:06,,,36,41,1,27,3,8
10:17,38,43,15,42,39,40,30,37
10:28,17,12,10,13,14,18,16,44
10:39,47,11,,,25,53,,
10:50,48,46,52,51,19,45,49,50
11:01,22,2,26,7,20,4,23,6
11:12,21,10,9,8,3,17,16,5
11:23,12,24,14,13,11,1,15,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,47,33,49,24,46,50,44,45
14:07,14,8,53,38,1,34,51,48
14:15,2,12,42,39,9,40,37,5
14:22,18,7,16,52,11,13,22,28
14:30,6,20,15,19,41,21,10,43
14:37,29,36,35,3,31,4,25,17
14:45,26,24,32,33,23,30,19,27
14:52,34,14,1,44,9,29,25,
15:00,38,13,2,50,28,45,22,37
15:07,48,47,7,5,49,41,8,39
15:15,53,16,40,6,21,46,15,43
15:22,31,18,20,35,51,32,3,12
15:30,10,30,36,27,52,26,11,42
15:37,29,25,24,19,23,22,17,4
15:45,44,13,33,28,41,14,30,27
15:52,1,9,39,34,37,43,6,38
16:00,20,2,31,7,50,32,35,8
16:07,15,5,21,11,45,26,10,16
16:15,3,36,48,40,47,49,18,23
16:22,4,52,42,53,12,51,17,46

