Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,33,26,19,27,20,32,31,25
09:11,44,42,34,41,38,43,36,29
09:22,40,35,24,39,37,47,49,21
09:33,48,23,52,53,51,50,46,22
09:44,35,27,32,30,29,33,31,45
09:55,2,4,34,9,6,8,3,28
10:06,5,7,30,1,36,42,,
10:17,43,44,38,12,41,39,40,28
10:28,11,37,14,13,18,10,15,17
10:39,16,47,49,22,,,,
10:50,48,52,46,51,24,45,53,50
11:01,8,23,21,9,4,19,26,3
11:12,13,20,5,6,7,17,2,11
11:23,15,25,16,1,14,10,12,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,32,47,25,53,50,52,45,37
14:07,10,5,49,43,1,31,51,48
14:15,15,8,38,39,6,41,2,40
14:22,23,33,14,16,11,46,18,9
14:30,13,44,20,36,24,12,19,3
14:37,35,42,7,34,27,4,17,22
14:45,21,25,29,32,26,28,24,30
14:52,31,10,1,37,22,,6,35
15:00,43,14,8,50,33,45,23,40
15:07,48,47,9,2,53,36,5,39
15:15,12,44,52,20,3,41,11,49
15:22,27,18,51,29,34,19,15,7
15:30,28,13,21,46,30,42,38,16
15:37,35,22,25,24,26,23,17,4
15:45,37,14,32,33,36,10,28,30
15:52,43,3,40,44,31,39,6,1
16:00,19,8,27,9,50,29,34,5
16:07,12,2,20,16,45,21,13,11
16:15,42,7,48,41,47,53,18,26
16:22,52,17,51,15,49,38,46,4

