Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,21,35,24,33,32,22,20,28
09:11,31,38,43,42,41,29,36,44
09:22,49,19,39,51,25,40,30,37
09:33,23,50,45,46,47,48,52,26
09:44,32,30,27,33,31,28,53,35
09:55,6,34,4,7,5,29,2,3
10:06,9,8,38,36,,,27,1
10:17,43,44,42,12,40,41,37,34
10:28,14,15,11,13,10,17,18,39
10:39,,,,,26,49,16,51
10:50,45,48,53,25,52,47,46,50
11:01,23,4,19,5,2,22,20,6
11:12,11,24,7,9,8,14,3,18
11:23,15,21,16,1,13,10,12,17

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,53,39,48,46,21,45,51,33
14:07,10,9,49,43,1,35,47,50
14:15,15,4,42,40,41,7,37,3
14:22,17,5,18,52,16,13,23,28
14:30,11,44,24,38,25,12,22,6
14:37,26,14,2,32,29,8,36,30
14:45,19,21,33,31,34,20,25,27
14:52,35,10,1,39,26,,7,30
15:00,37,23,53,28,48,4,13,43
15:07,51,50,3,5,45,38,40,9
15:15,49,18,41,6,24,46,44,12
15:22,8,15,22,29,17,32,47,31
15:30,11,34,19,52,27,36,42,16
15:37,26,30,20,23,21,25,14,2
15:45,39,13,33,28,38,10,34,27
15:52,43,6,44,37,35,40,7,1
16:00,9,29,31,48,5,32,22,4
16:07,12,3,24,16,53,19,11,18
16:15,8,36,50,41,45,51,17,20
16:22,2,52,42,49,15,47,14,46

