Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,28,23,20,31,21,35,24,32
09:11,36,38,30,37,40,43,34,41
09:22,39,29,19,44,42,46,52,26
09:33,22,49,48,53,47,51,45,25
09:44,29,31,35,27,34,28,50,32
09:55,33,6,9,2,7,30,4,5
10:06,8,3,27,1,41,38,,
10:17,43,36,15,40,44,37,33,39
10:28,17,12,10,13,14,18,16,42
10:39,,,52,25,,,11,46
10:50,49,47,45,53,19,50,51,48
11:01,22,2,26,7,20,4,23,6
11:12,16,5,8,9,3,17,21,10
11:23,24,12,11,1,14,13,15,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,50,42,48,47,24,51,35,46
14:07,14,8,52,43,1,32,53,49
14:15,12,2,40,44,9,37,5,39
14:22,18,7,16,45,11,13,22,28
14:30,6,20,15,19,41,21,10,36
14:37,29,38,3,30,31,4,17,25
14:45,26,24,34,35,23,33,19,27
14:52,32,14,1,42,9,29,25,
15:00,43,13,2,48,28,50,22,39
15:07,49,46,7,5,51,41,8,44
15:15,52,16,37,6,21,47,15,36
15:22,12,3,34,53,30,20,18,31
15:30,11,40,38,27,45,26,10,33
15:37,25,29,23,22,24,19,17,4
15:45,27,33,14,41,28,35,13,42
15:52,1,9,44,32,39,36,6,43
16:00,20,2,31,7,48,34,30,8
16:07,15,5,11,21,26,50,16,10
16:15,3,38,49,37,46,51,18,23
16:22,4,45,40,52,12,53,17,47

