Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,30,21,33,19,28,25,23,34
09:11,39,38,35,40,42,36,41,32
09:22,37,29,24,44,43,46,52,26
09:33,22,49,48,53,47,51,45,20
09:44,28,29,33,27,32,30,34,50
09:55,4,2,9,35,8,6,31,3
10:06,5,1,27,7,41,38,,
10:17,36,39,13,42,44,40,31,37
10:28,16,15,10,17,12,11,18,43
10:39,,,52,20,,,14,46
10:50,49,47,45,53,24,50,51,48
11:01,22,8,26,9,25,4,21,3
11:12,18,2,5,6,1,16,19,10
11:23,23,15,14,7,12,17,13,11

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,46,33,51,23,47,48,43,50
14:07,12,5,52,36,7,34,53,49
14:15,8,15,42,44,6,40,2,37
14:22,11,9,18,45,14,17,22,30
14:30,3,25,13,24,41,19,10,39
14:37,29,38,1,35,28,4,16,20
14:45,24,27,32,33,21,31,26,23
14:52,34,12,7,43,6,29,20,
15:00,36,17,8,48,30,50,22,37
15:07,49,46,9,2,51,41,5,44
15:15,52,18,40,3,19,47,13,39
15:22,28,11,53,32,35,25,15,1
15:30,14,42,38,27,45,26,10,31
15:37,20,29,24,23,21,22,16,4
15:45,43,17,33,30,41,12,31,27
15:52,7,6,44,34,37,39,36,3
16:00,25,8,28,9,48,32,35,5
16:07,13,2,14,19,26,50,18,10
16:15,1,38,49,40,46,51,11,21
16:22,4,45,42,52,15,53,16,47

