Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,28,25,19,33,26,31,29,20
09:11,44,42,34,41,38,43,36,27
09:22,40,35,24,39,37,47,49,21
09:33,48,23,51,53,52,50,46,22
09:44,35,33,31,32,27,28,45,29
09:55,2,4,34,9,6,8,3,30
10:06,32,1,42,36,,,7,5
10:17,43,44,38,12,41,39,40,30
10:28,17,15,13,14,10,18,37,11
10:39,47,16,,,22,49,,
10:50,48,51,46,52,24,45,53,50
11:01,8,23,21,9,4,19,25,3
11:12,13,26,5,6,7,17,2,11
11:23,15,20,16,1,14,10,12,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,31,47,20,53,51,50,45,37
14:07,48,52,29,1,43,49,5,10
14:15,15,8,38,39,6,41,2,40
14:22,28,23,16,14,46,11,9,18
14:30,3,19,12,24,36,26,13,44
14:37,35,42,7,34,33,4,17,22
14:45,21,20,27,31,25,30,24,32
14:52,29,10,1,37,22,,6,35
15:00,43,14,8,50,28,45,23,40
15:07,48,47,9,2,53,36,5,39
15:15,44,12,51,26,3,41,11,49
15:22,33,18,52,27,34,19,15,7
15:30,30,13,21,46,32,42,38,16
15:37,17,4,20,24,25,23,22,35
15:45,32,30,10,36,28,31,14,37
15:52,43,3,40,44,29,39,6,1
16:00,19,8,33,9,50,27,34,5
16:07,11,13,26,16,45,21,2,12
16:15,42,7,48,41,47,53,18,25
16:22,4,46,38,49,15,52,17,51

