Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,30,23,24,32,34,20,35,22
09:11,39,27,38,36,40,29,44,37
09:22,43,33,19,42,51,41,26,49
09:33,25,52,45,46,47,48,21,50
09:44,32,33,31,34,27,30,53,35
09:55,2,28,3,6,8,29,5,1
10:06,7,4,39,37,,,31,9
10:17,28,43,42,40,38,17,36,44
10:28,15,13,14,16,12,10,11,41
10:39,51,18,,,25,49,,
10:50,50,46,47,52,19,53,45,48
11:01,21,6,26,8,1,24,23,2
11:12,16,20,3,7,4,13,5,11
11:23,15,22,18,9,14,10,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,41,53,48,46,45,22,51,34
14:07,10,7,49,36,9,35,47,50
14:15,15,6,38,42,40,3,43,5
14:22,12,8,11,52,18,14,21,30
14:30,16,44,20,39,19,17,24,2
14:37,25,13,1,32,29,4,37,33
14:45,26,22,34,27,28,23,19,31
14:52,35,10,9,41,25,,3,33
15:00,43,21,53,30,48,6,14,36
15:07,50,51,8,5,45,39,7,42
15:15,49,11,40,2,20,46,44,17
15:22,4,15,24,29,12,32,47,27
15:30,16,28,37,31,52,26,18,38
15:37,25,33,23,21,22,19,13,1
15:45,41,14,34,30,39,10,28,31
15:52,36,2,44,43,35,42,3,9
16:00,7,29,27,48,8,32,24,6
16:07,5,17,20,18,26,53,11,16
16:15,4,37,50,40,45,51,12,23
16:22,1,52,38,49,15,47,13,46

