Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,34,23,25,33,31,20,21,28
09:11,43,36,35,40,42,38,32,41
09:22,26,53,19,39,44,47,37,29
09:33,48,22,46,49,51,50,52,24
09:44,29,31,32,28,27,33,45,34
09:55,6,30,9,2,7,35,4,5
10:06,8,3,1,27,41,36,,
10:17,38,43,17,42,39,40,30,37
10:28,18,16,11,14,13,12,10,44
10:39,47,15,,,24,53,,
10:50,48,46,52,51,19,45,49,50
11:01,22,2,26,7,20,4,21,6
11:12,25,11,9,8,3,18,10,5
11:23,16,23,13,14,15,1,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,47,33,49,23,46,50,44,45
14:07,48,51,34,1,38,53,8,13
14:15,2,16,42,39,40,9,5,37
14:22,12,7,10,52,15,14,22,28
14:30,20,6,17,19,41,25,43,11
14:37,29,36,35,3,31,4,24,18
14:45,26,23,32,33,21,30,19,27
14:52,13,34,44,1,9,29,24,
15:00,38,14,2,50,28,45,22,37
15:07,48,47,7,5,49,41,8,39
15:15,53,10,40,6,25,46,17,43
15:22,31,12,20,35,51,32,3,16
15:30,15,42,36,27,52,26,11,30
15:37,24,29,21,22,23,19,18,4
15:45,44,14,33,28,41,13,30,27
15:52,1,9,39,34,37,43,6,38
16:00,20,2,31,7,50,32,35,8
16:07,17,5,15,25,26,45,10,11
16:15,3,36,48,40,47,49,12,21
16:22,4,52,42,53,16,51,18,46

