Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,25,31,32,19,20,34,26,27
09:11,44,36,28,40,42,38,41,30
09:22,21,49,47,39,43,24,29,37
09:33,23,48,50,51,46,53,52,22
09:44,29,34,35,32,27,30,45,31
09:55,6,33,4,7,9,28,2,5
10:06,35,1,,,41,36,8,3
10:17,37,33,42,17,43,40,44,38
10:28,10,15,12,13,11,18,39,16
10:39,47,14,49,22,,,,
10:50,48,46,45,24,52,51,50,53
11:01,23,4,21,9,20,2,26,6
11:12,11,19,15,8,7,3,5,16
11:23,10,25,14,1,18,13,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,39,50,46,25,53,47,32
14:07,13,3,49,38,1,31,51,48
14:15,10,4,43,42,40,7,37,5
14:22,27,23,14,18,52,16,9,12
14:30,11,44,19,41,24,17,20,6
14:37,22,15,2,34,28,8,36,29
14:45,24,35,33,26,32,30,25,21
14:52,31,13,1,39,22,,7,29
15:00,38,18,4,50,27,45,23,37
15:07,43,3,41,53,9,5,47,48
15:15,17,44,19,46,40,6,16,49
15:22,12,34,30,51,28,20,8,10
15:30,42,14,21,52,35,36,33,11
15:37,22,29,26,23,25,24,15,2
15:45,39,18,32,27,41,13,33,35
15:52,1,7,43,31,37,44,38,6
16:00,20,4,9,34,30,50,28,3
16:07,17,5,19,14,45,21,11,16
16:15,8,36,47,53,48,40,12,26
16:22,46,15,51,10,49,42,52,2

