Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,20,35,26,34,32,25,19,30
09:11,27,44,38,42,39,29,36,43
09:22,49,24,41,51,21,40,33,37
09:33,22,50,48,47,52,53,46,23
09:44,33,32,31,34,30,27,45,35
09:55,7,28,9,4,5,29,2,3
10:06,1,31,,,44,36,8,6
10:17,37,28,42,12,39,40,43,38
10:28,13,14,18,10,17,15,41,11
10:39,,,,,49,23,16,51
10:50,50,52,47,46,21,45,48,53
11:01,22,4,24,5,25,2,19,7
11:12,17,26,9,6,8,14,3,11
11:23,13,20,16,1,15,10,12,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,51,53,20,52,48,41,45
14:07,10,6,49,38,1,35,47,50
14:15,13,4,42,40,39,9,37,3
14:22,30,22,16,15,46,11,5,18
14:30,17,43,26,44,21,12,25,7
14:37,33,36,29,8,32,2,14,23
14:45,24,20,27,34,19,28,31,21
14:52,35,10,1,41,9,33,23,
15:00,38,15,45,30,4,48,22,37
15:07,40,6,5,3,53,44,51,50
15:15,49,11,52,26,7,39,43,12
15:22,18,32,27,47,29,25,8,13
15:30,42,16,24,46,31,36,28,17
15:37,23,33,19,22,20,21,14,2
15:45,41,15,34,30,44,10,28,31
15:52,1,9,40,35,37,43,38,7
16:00,25,4,5,32,27,48,29,6
16:07,12,3,26,16,45,24,17,11
16:15,19,18,39,50,53,51,36,8
16:22,2,46,42,49,13,47,14,52

