Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,23,35,34,25,32,19,20,30
09:11,39,38,31,40,37,42,43,27
09:22,49,21,44,47,41,26,33,36
09:33,48,22,52,51,53,46,24,50
09:44,33,32,29,34,27,30,35,45
09:55,28,6,4,9,7,31,2,3
10:06,8,5,29,1,43,38,,
10:17,42,39,37,12,40,41,36,28
10:28,17,11,18,14,13,16,10,44
10:39,47,15,,,24,49,,
10:50,52,53,26,45,50,51,48,46
11:01,4,22,7,21,2,19,6,20
11:12,25,18,9,8,5,17,10,3
11:23,11,23,13,14,15,1,12,16

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,53,23,47,34,46,52,44,45
14:07,13,8,49,42,1,35,51,48
14:15,11,4,37,41,40,9,36,3
14:22,30,22,14,15,50,10,7,16
14:30,18,39,25,43,26,12,19,6
14:37,33,38,5,31,2,32,24,17
14:45,21,23,27,34,20,28,26,29
14:52,35,13,1,44,24,,9,33
15:00,42,14,4,52,30,45,22,36
15:07,8,41,43,53,3,7,48,47
15:15,49,10,40,6,25,46,12,39
15:22,32,16,19,31,51,27,5,11
15:30,28,18,21,50,29,38,37,15
15:37,33,24,22,20,23,26,17,2
15:45,29,28,13,43,30,34,14,44
15:52,1,9,41,35,36,39,6,42
16:00,19,4,32,7,27,52,31,8
16:07,10,18,21,45,15,25,3,12
16:15,5,38,48,40,47,53,16,20
16:22,2,50,37,49,11,51,17,46

