Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,25,31,32,20,27,22,26,33
09:11,44,42,34,41,38,43,36,29
09:22,40,35,24,39,37,47,53,23
09:33,48,19,51,45,52,50,46,21
09:44,35,27,32,30,29,33,31,49
09:55,3,28,9,6,8,34,4,2
10:06,5,7,42,36,30,1,,
10:17,40,28,38,12,41,39,44,43
10:28,11,37,14,13,17,10,15,16
10:39,,,53,21,,,18,47
10:50,48,51,49,24,46,52,45,50
11:01,19,9,23,8,4,22,26,3
11:12,13,20,16,7,5,6,11,2
11:23,15,25,18,1,10,14,12,17

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,49,37,25,45,50,51,32,47
14:07,48,52,31,1,43,53,5,10
14:15,2,40,38,39,6,41,9,15
14:22,19,33,14,18,11,46,17,8
14:30,3,22,12,24,36,20,13,44
14:37,16,21,27,4,7,34,42,35
14:45,23,25,29,32,26,28,24,30
14:52,31,10,1,37,21,,6,35
15:00,43,14,9,50,33,49,19,40
15:07,48,47,8,2,45,36,5,39
15:15,12,44,51,20,3,41,11,53
15:22,27,17,52,29,22,34,15,7
15:30,28,13,23,46,30,42,38,18
15:37,16,4,25,24,26,19,21,35
15:45,37,14,32,33,36,10,28,30
15:52,43,3,40,44,31,39,6,1
16:00,22,9,27,8,50,29,34,5
16:07,11,13,20,18,49,23,2,12
16:15,7,42,48,41,47,45,17,26
16:22,51,16,38,53,15,52,46,4

