Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,23,32,27,24,30,21,25,35
09:11,39,38,34,40,37,42,43,31
09:22,49,19,41,26,47,44,28,36
09:33,48,22,50,51,46,53,52,20
09:44,32,45,35,31,27,29,30,28
09:55,33,7,4,9,5,34,2,3
10:06,1,29,,,38,43,8,6
10:17,33,36,12,37,40,41,42,39
10:28,10,44,15,13,16,14,18,11
10:39,17,49,,,20,47,,
10:50,48,46,51,52,26,45,50,53
11:01,22,4,19,5,21,2,25,7
11:12,3,10,18,8,9,6,24,16
11:23,11,23,17,1,14,13,12,15

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,44,50,46,23,53,27,47
14:07,13,6,49,42,1,32,51,48
14:15,11,4,37,41,40,9,36,3
14:22,35,22,14,17,52,10,5,15
14:30,16,39,24,43,26,12,21,7
14:37,28,38,8,34,2,30,20,18
14:45,19,23,31,27,25,33,26,29
14:52,32,13,1,44,20,,9,28
15:00,36,22,45,35,50,4,14,42
15:07,41,6,43,53,3,5,47,48
15:15,39,12,46,24,40,7,49,10
15:22,30,15,21,34,31,51,11,8
15:30,17,37,29,38,19,52,16,33
15:37,28,20,22,25,23,26,18,2
15:45,29,33,13,43,35,27,14,44
15:52,1,9,41,32,36,39,7,42
16:00,21,4,30,5,31,50,34,6
16:07,10,16,19,45,17,24,3,12
16:15,8,38,48,40,53,47,15,25
16:22,2,52,37,49,11,51,18,46

