Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,23,35,27,24,32,21,25,30
09:11,40,36,31,44,42,38,41,33
09:22,49,19,43,26,47,39,28,37
09:33,48,22,52,51,46,53,50,20
09:44,35,45,30,33,27,29,32,28
09:55,3,2,31,5,9,4,7,34
10:06,1,29,,,36,41,8,6
10:17,34,37,12,42,44,43,38,40
10:28,10,39,15,13,16,14,18,11
10:39,17,49,,,20,47,,
10:50,48,46,51,50,26,45,52,53
11:01,22,4,19,5,21,2,25,7
11:12,3,10,18,8,9,6,24,16
11:23,11,23,17,1,14,13,12,15

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,39,52,46,23,53,27,47
14:07,13,6,49,38,1,35,51,48
14:15,4,11,43,42,44,9,3,37
14:22,15,5,10,50,17,14,22,30
14:30,7,21,12,26,41,24,40,16
14:37,28,36,8,31,2,32,20,18
14:45,29,26,34,25,27,33,23,19
14:52,35,13,1,39,20,,9,28
15:00,38,14,4,52,30,45,22,37
15:07,43,6,41,53,3,5,47,48
15:15,10,49,44,7,24,46,40,12
15:22,32,15,21,31,33,51,11,8
15:30,17,42,29,36,19,50,16,34
15:37,28,20,22,25,23,26,18,2
15:45,29,34,13,41,30,27,14,39
15:52,1,9,43,35,37,40,7,38
16:00,21,4,32,5,33,52,31,6
16:07,12,3,19,45,17,24,10,16
16:15,8,36,48,44,53,47,15,25
16:22,2,50,42,49,11,51,18,46

