Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,34,20,25,33,28,26,21,30
09:11,39,38,35,40,42,36,32,41
09:22,24,45,19,43,44,51,37,29
09:33,22,52,49,47,50,46,23,53
09:44,29,28,32,30,27,33,48,34
09:55,5,8,4,6,9,35,2,31
10:06,1,27,38,41,,,3,7
10:17,36,39,42,17,40,43,37,31
10:28,10,44,14,11,12,13,16,18
10:39,15,51,45,23,,,,
10:50,52,50,53,49,19,48,46,47
11:01,22,6,24,9,26,8,21,2
11:12,11,25,3,4,7,18,5,10
11:23,16,20,13,14,15,1,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,51,33,46,20,50,47,44,48
14:07,13,3,45,36,1,34,49,52
14:15,16,6,42,43,40,4,37,5
14:22,12,9,10,53,15,14,22,30
14:30,39,11,25,41,17,19,26,2
14:37,29,38,7,35,28,8,18,23
14:45,20,24,31,21,33,32,27,19
14:52,34,13,1,44,4,29,23,
15:00,37,22,48,30,47,6,14,36
15:07,52,51,41,46,5,9,3,43
15:15,45,10,50,25,2,40,39,17
15:22,28,12,49,32,35,26,16,7
15:30,31,11,24,53,27,38,42,15
15:37,23,29,19,20,21,22,18,8
15:45,44,14,33,30,41,13,31,27
15:52,1,4,43,34,37,39,36,2
16:00,26,6,28,9,47,32,35,3
16:07,5,17,25,15,48,24,10,11
16:15,7,38,52,40,51,46,12,21
16:22,8,53,42,45,16,49,18,50

