Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,25,35,19,34,32,20,26,27
09:11,30,44,38,42,39,28,36,43
09:22,49,21,41,51,24,40,33,37
09:33,23,50,48,47,52,53,46,22
09:44,33,32,31,34,27,30,45,35
09:55,1,29,7,4,9,28,2,5
10:06,6,31,,,44,36,8,3
10:17,37,29,42,17,39,40,43,38
10:28,10,15,12,13,11,18,41,16
10:39,,,,,49,22,14,51
10:50,50,52,47,46,24,45,48,53
11:01,23,4,21,9,20,2,26,1
11:12,11,19,15,8,7,3,5,16
11:23,25,10,14,6,18,13,12,17

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,41,48,52,25,53,51,34
14:07,13,3,49,38,6,35,47,50
14:15,10,4,40,42,39,7,37,5
14:22,12,9,16,46,14,18,23,27
14:30,11,43,19,44,24,17,20,1
14:37,22,15,2,32,28,8,36,33
14:45,21,25,30,34,26,29,24,31
14:52,35,13,6,41,22,,7,33
15:00,38,18,4,48,27,45,23,37
15:07,40,3,9,5,53,44,51,50
15:15,49,16,52,19,1,39,17,43
15:22,8,10,28,20,30,47,12,32
15:30,42,14,21,46,31,36,29,11
15:37,22,33,26,23,25,24,15,2
15:45,41,18,27,34,13,44,29,31
15:52,6,7,40,35,37,43,38,1
16:00,3,28,48,30,32,9,4,20
16:07,17,5,19,14,45,21,11,16
16:15,26,12,39,50,53,51,36,8
16:22,46,2,42,49,10,47,15,52

