Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,28,22,33,19,31,25,23,34
09:11,36,43,29,40,42,38,41,32
09:22,37,35,20,39,44,47,53,26
09:33,21,48,50,51,46,49,52,24
09:44,31,35,33,27,32,28,34,45
09:55,4,5,9,29,3,2,30,6
10:06,8,1,27,7,41,36,,
10:17,38,43,15,42,39,40,30,37
10:28,14,17,10,13,12,18,16,44
10:39,,,53,24,,,11,47
10:50,48,46,52,51,20,45,49,50
11:01,21,3,26,9,25,4,22,6
11:12,16,5,8,2,1,14,19,10
11:23,23,17,11,7,12,13,15,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,44,50,46,23,49,33,47
14:07,12,8,53,38,7,34,51,48
14:15,17,3,42,39,2,40,5,37
14:22,18,9,16,52,11,13,21,28
14:30,10,43,41,19,15,20,6,25
14:37,35,36,1,29,31,4,14,24
14:45,26,23,32,33,22,30,20,27
14:52,34,12,7,44,2,35,24,
15:00,38,13,3,50,28,45,21,37
15:07,48,47,9,5,49,41,8,39
15:15,53,16,40,6,19,46,15,43
15:22,31,18,25,29,51,32,1,17
15:30,11,42,36,27,52,26,10,30
15:37,24,35,22,21,23,20,14,4
15:45,44,13,33,28,41,12,30,27
15:52,7,2,39,34,37,43,6,38
16:00,25,3,31,9,50,32,29,8
16:07,15,5,11,19,45,26,10,16
16:15,1,36,48,40,47,49,18,22
16:22,4,52,42,53,17,51,14,46

