Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,28,25,33,19,31,21,23,34
09:11,41,32,38,42,40,29,36,43
09:22,37,35,24,39,44,47,53,26
09:33,22,48,50,51,46,49,52,20
09:44,31,35,33,27,32,28,34,45
09:55,4,5,7,29,2,9,30,6
10:06,8,3,27,1,41,36,,
10:17,38,43,18,42,39,40,30,37
10:28,10,17,11,15,13,12,16,44
10:39,,,53,20,,,14,47
10:50,48,46,52,51,24,45,49,50
11:01,22,2,26,7,21,4,25,6
11:12,16,5,8,9,3,10,19,11
11:23,23,17,14,1,13,15,18,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,47,33,49,23,46,50,44,45
14:07,13,8,53,38,1,34,51,48
14:15,17,2,42,39,9,40,5,37
14:22,12,7,16,52,14,15,22,28
14:30,11,43,41,19,18,24,6,21
14:37,35,36,3,29,31,4,10,20
14:45,26,23,32,33,25,30,24,27
14:52,34,13,1,44,9,35,20,
15:00,37,22,45,28,50,2,15,38
15:07,48,47,7,5,49,41,8,39
15:15,53,16,40,6,19,46,18,43
15:22,31,12,21,29,51,32,3,17
15:30,30,11,36,27,26,52,42,14
15:37,20,35,25,22,23,24,10,4
15:45,44,15,33,28,41,13,30,27
15:52,1,9,39,34,37,43,6,38
16:00,21,2,31,7,50,32,29,8
16:07,18,5,14,19,26,45,16,11
16:15,3,36,48,40,47,49,12,25
16:22,4,52,42,53,17,51,10,46

