Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,21,35,33,24,32,22,20,28
09:11,44,36,29,41,42,43,38,31
09:22,49,19,39,51,40,25,30,37
09:33,23,50,48,47,46,45,53,26
09:44,32,30,27,33,31,28,52,35
09:55,8,34,9,4,7,29,3,2
10:06,27,1,36,38,,,5,6
10:17,37,34,42,12,41,40,44,43
10:28,39,18,10,17,15,14,11,13
10:39,,,,,26,49,16,51
10:50,50,46,47,53,25,52,48,45
11:01,23,4,19,7,2,22,20,8
11:12,24,11,5,14,9,6,3,18
11:23,21,15,16,1,13,10,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,52,39,48,46,21,45,51,33
14:07,10,6,49,43,1,35,47,50
14:15,15,4,42,40,41,9,37,3
14:22,17,7,18,53,13,16,23,28
14:30,11,44,38,24,25,12,22,8
14:37,26,14,2,32,29,5,36,30
14:45,19,21,31,33,20,34,25,27
14:52,35,10,1,39,26,,9,30
15:00,37,23,52,28,48,4,13,43
15:07,50,51,7,3,45,38,6,40
15:15,12,44,46,24,8,41,18,49
15:22,32,17,47,31,29,22,15,5
15:30,11,34,19,53,27,36,42,16
15:37,2,14,25,21,23,20,30,26
15:45,13,39,28,33,10,38,27,34
15:52,43,8,37,44,35,40,9,1
16:00,22,4,32,7,48,31,29,6
16:07,3,12,24,16,19,52,18,11
16:15,5,36,50,41,45,51,17,20
16:22,2,53,42,49,15,47,14,46

