Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,23,35,34,25,32,21,22,30
09:11,44,36,29,40,42,38,41,27
09:22,37,33,26,39,43,47,49,19
09:33,48,24,52,53,51,50,46,20
09:44,33,32,34,31,27,30,45,35
09:55,2,4,29,9,6,8,3,28
10:06,31,1,36,41,,,7,5
10:17,38,44,42,12,40,39,37,28
10:28,16,15,13,14,10,17,43,11
10:39,47,18,,,20,49,,
10:50,48,52,46,51,26,45,53,50
11:01,8,24,19,9,4,21,22,3
11:12,13,25,5,6,7,16,2,11
11:23,15,23,18,1,14,10,12,17

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,47,23,53,50,52,45,43
14:07,51,48,35,1,38,49,5,10
14:15,8,15,42,39,40,6,2,37
14:22,30,24,18,14,46,11,9,17
14:30,13,44,25,41,26,12,21,3
14:37,33,36,7,29,32,4,16,20
14:45,19,23,27,34,22,28,26,31
14:52,35,10,1,43,20,,6,33
15:00,38,14,8,50,30,45,24,37
15:07,48,47,9,2,53,41,5,39
15:15,44,12,52,25,3,40,11,49
15:22,32,17,51,27,29,21,15,7
15:30,28,13,19,46,31,36,42,18
15:37,33,20,23,26,22,24,16,4
15:45,31,28,10,41,30,34,14,43
15:52,38,3,37,44,35,39,6,1
16:00,21,8,32,9,50,27,29,5
16:07,12,2,25,18,45,19,13,11
16:15,36,7,48,40,47,53,17,22
16:22,4,46,42,49,15,51,16,52

