Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,33,21,28,20,31,25,23,27
09:11,39,38,29,40,42,36,41,32
09:22,37,35,24,44,43,46,52,26
09:33,49,22,51,47,48,53,45,19
09:44,31,35,28,34,32,33,27,50
09:55,3,5,1,29,6,7,30,4
10:06,2,8,34,9,41,38,,
10:17,36,39,17,42,44,40,30,37
10:28,18,16,11,14,13,12,10,43
10:39,,,52,19,,,15,46
10:50,49,47,45,53,24,50,51,48
11:01,22,6,26,1,25,3,21,4
11:12,10,5,2,7,8,18,20,11
11:23,16,23,13,14,15,9,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,46,28,51,23,47,48,43,50
14:07,13,2,52,36,9,27,53,49
14:15,6,16,42,44,40,7,5,37
14:22,12,1,10,45,15,14,22,33
14:30,4,25,17,24,41,20,11,39
14:37,35,38,8,29,31,3,18,19
14:45,26,23,32,28,21,30,24,34
14:52,27,13,9,43,7,35,19,
15:00,36,14,6,48,33,50,22,37
15:07,49,46,1,5,51,41,2,44
15:15,52,10,40,4,20,47,17,39
15:22,31,12,25,29,53,32,8,16
15:30,15,42,38,34,45,26,11,30
15:37,19,35,21,22,23,24,18,3
15:45,43,14,28,33,41,13,30,34
15:52,9,7,44,27,37,39,4,36
16:00,25,6,31,1,48,32,29,2
16:07,17,5,15,20,26,50,10,11
16:15,8,38,49,40,46,51,12,21
16:22,3,45,42,52,16,53,18,47

