Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,20,35,34,24,32,22,23,30
09:11,44,42,29,41,40,43,38,27
09:22,49,19,39,47,36,25,33,37
09:33,21,48,53,52,51,50,46,26
09:44,33,32,27,30,31,34,45,35
09:55,6,28,4,7,5,29,2,3
10:06,31,1,42,38,,,8,9
10:17,37,28,40,12,41,36,44,43
10:28,39,15,10,17,16,14,11,13
10:39,18,47,,,26,49,,
10:50,48,52,51,46,25,45,53,50
11:01,21,4,19,5,22,2,23,6
11:12,24,11,8,14,7,9,3,15
11:23,16,20,18,1,13,10,12,17

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,39,50,52,20,53,47,34
14:07,10,9,49,43,1,35,51,48
14:15,16,4,40,36,41,7,37,3
14:22,17,5,15,46,18,13,21,30
14:30,44,11,38,24,25,12,22,6
14:37,26,14,2,32,29,8,42,33
14:45,19,20,27,34,23,28,25,31
14:52,35,10,1,39,26,,7,33
15:00,43,13,4,50,30,45,21,37
15:07,36,9,5,3,53,38,47,48
15:15,12,44,52,24,6,41,15,49
15:22,8,16,29,22,27,51,17,32
15:30,11,28,19,46,31,42,40,18
15:37,26,33,23,21,20,25,14,2
15:45,39,13,30,34,10,38,28,31
15:52,43,6,37,44,35,36,7,1
16:00,9,29,50,27,32,5,4,22
16:07,12,3,24,18,45,19,11,15
16:15,23,17,47,53,41,48,42,8
16:22,2,46,40,49,16,51,14,52

