Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,32,23,21,34,35,20,26,27
09:11,39,38,29,40,42,36,31,41
09:22,22,45,43,19,44,51,37,30
09:33,24,52,49,47,50,46,25,53
09:44,32,48,34,28,27,31,35,30
09:55,5,3,29,9,6,8,33,4
10:06,,,2,1,41,38,28,7
10:17,37,33,42,11,43,40,39,36
10:28,10,12,15,16,17,14,44,18
10:39,25,45,,,,,13,51
10:50,52,50,53,49,19,48,46,47
11:01,8,24,22,9,3,20,26,4
11:12,17,21,2,6,1,10,5,18
11:23,12,23,15,14,13,7,11,16

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,48,44,47,50,23,46,34,51
14:07,15,2,45,36,7,32,49,52
14:15,12,8,42,43,40,6,37,5
14:22,16,9,18,53,13,14,24,27
14:30,39,17,21,41,11,19,20,4
14:37,30,38,1,29,35,3,10,25
14:45,23,22,33,26,34,31,28,19
14:52,32,15,7,44,6,30,25,
15:00,37,24,48,27,47,8,14,36
15:07,52,51,41,46,5,9,2,43
15:15,45,18,50,21,4,40,39,11
15:22,35,16,49,31,29,20,12,1
15:30,33,17,22,53,28,38,42,13
15:37,25,30,19,23,26,24,10,3
15:45,44,14,34,27,41,15,33,28
15:52,7,6,43,32,37,39,36,4
16:00,20,8,35,9,47,31,29,2
16:07,5,11,21,13,48,22,18,17
16:15,1,38,52,40,51,46,16,26
16:22,3,53,42,45,12,49,10,50

