Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,27,19,32,25,29,22,23,35
09:11,39,38,34,40,37,42,31,43
09:22,30,36,41,26,47,44,20,53
09:33,24,52,49,46,51,50,21,48
09:44,30,29,28,32,31,27,35,45
09:55,6,5,3,34,8,2,33,4
10:06,1,7,28,9,43,38,,
10:17,42,39,12,37,41,40,33,36
10:28,16,15,13,14,11,18,10,44
10:39,,,53,24,,,17,47
10:50,48,46,52,51,26,45,49,50
11:01,21,8,20,3,22,6,19,4
11:12,10,5,1,2,7,16,25,13
11:23,23,15,17,9,11,14,12,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,49,23,47,32,46,50,44,45
14:07,11,1,53,42,9,35,51,48
14:15,8,15,37,41,2,40,36,5
14:22,18,3,10,52,17,14,21,27
14:30,13,39,25,43,26,12,22,4
14:37,38,30,34,7,29,6,16,24
14:45,20,23,31,32,19,33,26,28
14:52,35,11,9,44,2,30,24,
15:00,42,14,8,50,27,45,21,36
15:07,48,47,3,5,49,43,1,41
15:15,53,10,40,4,25,46,12,39
15:22,29,18,22,34,51,31,7,15
15:30,17,37,38,28,52,20,13,33
15:37,24,30,19,21,23,26,16,6
15:45,14,44,32,27,43,11,33,28
15:52,9,2,41,35,36,39,4,42
16:00,22,8,29,3,50,31,34,1
16:07,12,5,25,17,45,20,13,10
16:15,7,38,48,40,47,49,18,19
16:22,6,52,37,53,15,51,16,46

