Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,26,35,34,23,32,19,25,30
09:11,44,42,29,41,40,43,38,27
09:22,49,24,39,47,36,20,33,37
09:33,21,48,53,52,51,50,46,22
09:44,35,45,34,31,30,27,32,33
09:55,6,28,4,7,5,29,2,3
10:06,31,1,42,38,,,8,9
10:17,37,28,40,15,41,36,44,43
10:28,39,11,10,12,16,13,17,14
10:39,18,47,,,22,49,,
10:50,48,52,51,46,20,45,53,50
11:01,21,4,24,5,19,2,25,6
11:12,23,17,8,13,7,9,3,11
11:23,26,16,18,1,10,14,12,15

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,39,50,52,26,53,47,34
14:07,48,51,35,1,43,49,9,10
14:15,16,4,36,40,41,7,37,3
14:22,12,5,11,46,18,14,21,30
14:30,17,44,23,38,20,15,19,6
14:37,22,13,2,32,29,8,42,33
14:45,24,26,27,34,25,28,20,31
14:52,35,10,1,39,22,,7,33
15:00,43,14,4,50,30,45,21,37
15:07,48,47,5,3,53,38,9,36
15:15,49,11,52,23,6,41,15,44
15:22,8,16,19,29,27,51,32,12
15:30,17,28,24,46,31,42,40,18
15:37,22,33,25,21,26,20,13,2
15:45,39,14,30,34,10,38,28,31
15:52,1,7,36,35,37,44,43,6
16:00,9,29,50,27,32,5,4,19
16:07,3,15,23,18,24,45,11,17
16:15,8,42,48,41,53,47,12,25
16:22,2,46,40,49,16,51,13,52

