Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,30,23,21,31,33,20,25,35
09:11,41,28,38,42,40,27,36,39
09:22,37,29,19,44,43,51,45,22
09:33,52,24,50,46,49,47,53,26
09:44,33,29,31,32,28,35,30,48
09:55,4,34,3,6,9,27,8,5
10:06,7,2,,,41,36,32,1
10:17,38,39,17,42,44,40,34,37
10:28,18,16,12,13,11,14,43,10
10:39,51,15,,,,,45,26
10:50,52,50,53,49,19,48,46,47
11:01,24,6,22,9,20,8,25,4
11:12,10,5,7,3,2,18,21,11
11:23,16,23,12,14,15,1,17,13

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,48,43,47,50,23,46,31,51
14:07,12,7,45,38,1,30,49,52
14:15,16,6,42,44,3,40,5,37
14:22,13,9,10,53,15,14,24,35
14:30,11,39,41,21,17,19,4,20
14:37,29,36,2,27,33,8,18,26
14:45,22,23,28,31,25,34,19,32
14:52,30,12,1,43,3,29,26,
15:00,38,14,6,47,35,48,24,37
15:07,52,51,41,46,5,9,7,44
15:15,45,10,40,4,21,50,17,39
15:22,33,13,20,27,49,28,2,16
15:30,42,15,32,36,22,53,34,11
15:37,26,29,19,23,25,24,18,8
15:45,43,14,31,35,41,12,34,32
15:52,1,3,44,30,37,39,4,38
16:00,7,27,47,28,33,9,6,20
16:07,17,5,15,21,22,48,10,11
16:15,2,36,52,40,51,46,13,25
16:22,8,53,42,45,16,49,18,50

