Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,22,35,20,34,32,24,23,30
09:11,27,38,43,36,41,29,42,44
09:22,37,33,19,40,51,39,26,49
09:33,21,50,48,47,46,45,52,25
09:44,32,33,31,34,27,30,53,35
09:55,6,28,7,4,5,29,2,3
10:06,1,31,,,38,42,8,9
10:17,37,28,36,15,41,40,44,43
10:28,13,16,17,14,10,12,11,39
10:39,,,,,25,49,18,51
10:50,50,46,47,52,19,53,48,45
11:01,21,4,26,5,2,24,23,6
11:12,17,20,9,7,8,13,3,11
11:23,22,16,18,1,10,14,12,15

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,53,39,48,46,22,45,34,51
14:07,10,9,49,43,50,35,1,47
14:15,16,4,36,40,41,7,37,3
14:22,30,21,18,14,52,11,5,12
14:30,17,44,20,38,19,15,24,6
14:37,33,42,29,8,32,2,13,25
14:45,26,22,27,34,23,28,19,31
14:52,35,10,1,39,25,,7,33
15:00,43,14,53,30,4,48,21,37
15:07,50,51,5,3,45,38,9,40
15:15,49,11,46,20,6,41,44,15
15:22,8,16,24,29,27,47,32,12
15:30,17,28,42,31,26,52,36,18
15:37,25,33,23,21,22,19,13,2
15:45,39,14,34,30,38,10,28,31
15:52,43,6,37,44,35,40,7,1
16:00,24,4,32,5,48,27,29,9
16:07,3,15,20,18,26,53,11,17
16:15,8,42,50,41,45,51,12,23
16:22,2,52,36,49,16,47,13,46

