Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,24,35,34,23,32,22,25,30
09:11,40,36,31,44,42,38,41,29
09:22,49,19,39,47,43,26,33,37
09:33,20,50,53,46,51,52,21,48
09:44,33,32,29,30,34,27,45,35
09:55,28,6,2,9,7,31,4,5
10:06,1,27,,,41,36,3,8
10:17,37,28,44,43,42,12,40,38
10:28,18,11,14,16,15,13,10,39
10:39,,,,,20,49,17,47
10:50,48,46,51,50,26,45,52,53
11:01,6,25,4,22,7,19,2,21
11:12,23,16,9,8,3,18,10,5
11:23,11,24,17,1,14,13,12,15

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,39,52,46,24,53,34,47
14:07,13,8,49,38,1,35,51,48
14:15,11,2,42,43,9,44,5,37
14:22,15,7,10,50,17,21,14,30
14:30,16,40,23,41,26,12,22,6
14:37,33,36,3,31,4,32,20,18
14:45,24,19,29,34,28,25,26,27
14:52,35,13,1,39,20,,9,33
15:00,37,21,45,30,52,2,14,38
15:07,43,8,41,53,5,7,47,48
15:15,12,40,46,23,6,44,10,49
15:22,32,15,51,29,31,22,11,3
15:30,28,16,19,50,27,36,42,17
15:37,33,20,21,25,24,26,18,4
15:45,27,28,13,41,30,34,14,39
15:52,1,9,43,35,37,40,6,38
16:00,22,2,32,7,29,52,31,8
16:07,12,5,23,17,19,45,10,16
16:15,3,36,47,53,48,44,15,25
16:22,4,50,42,49,11,51,18,46

