Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,33,24,21,31,26,27,19,34
09:11,44,38,29,42,39,43,28,40
09:22,20,52,23,41,37,47,36,32
09:33,25,51,49,46,53,50,22,48
09:44,32,31,28,34,35,27,45,33
09:55,5,4,29,7,9,2,6,30
10:06,8,3,35,1,40,38,,
10:17,30,36,41,42,39,12,44,43
10:28,10,37,14,13,11,18,15,16
10:39,,,52,25,,,17,47
10:50,50,49,23,45,51,53,48,46
11:01,6,19,4,21,7,20,2,22
11:12,26,13,9,8,3,16,10,5
11:23,15,24,11,14,17,1,12,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,49,24,47,27,46,50,37,45
14:07,11,8,52,43,1,33,53,48
14:15,2,15,39,41,9,42,36,5
14:22,18,7,10,51,17,14,22,34
14:30,13,44,26,40,23,12,21,6
14:37,38,32,29,3,31,4,16,25
14:45,23,35,30,19,27,28,20,24
14:52,33,11,1,37,9,32,25,
15:00,36,22,45,34,50,2,14,43
15:07,8,41,40,49,5,7,48,47
15:15,52,10,42,6,26,46,12,44
15:22,15,3,28,53,29,21,18,31
15:30,17,39,38,35,51,20,13,30
15:37,4,16,23,24,22,19,32,25
15:45,37,14,34,27,40,11,30,35
15:52,1,9,41,33,36,44,6,43
16:00,21,2,31,7,50,28,29,8
16:07,12,5,26,17,45,20,13,10
16:15,3,38,48,42,47,49,18,19
16:22,4,51,39,52,15,53,16,46

