Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,30,23,32,21,31,20,24,27
09:11,39,36,34,40,42,38,41,28
09:22,37,29,19,44,43,47,53,26
09:33,22,48,50,51,46,49,52,25
09:44,31,29,32,35,28,30,27,45
09:55,4,5,7,34,2,9,33,6
10:06,8,3,35,1,41,36,,
10:17,38,39,40,44,42,15,33,37
10:28,17,12,10,13,14,18,16,43
10:39,,,53,25,,,11,47
10:50,48,46,52,51,19,45,49,50
11:01,22,2,26,7,20,4,23,6
11:12,16,5,8,9,3,17,21,10
11:23,12,24,14,13,11,1,15,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,47,32,49,24,46,50,43,45
14:07,14,8,53,38,1,27,51,48
14:15,12,2,42,44,9,40,5,37
14:22,18,7,16,52,11,13,22,30
14:30,10,39,41,21,15,19,6,20
14:37,29,36,3,34,31,4,17,25
14:45,19,35,28,32,23,33,26,24
14:52,27,14,1,43,9,29,25,
15:00,37,22,45,30,50,2,13,38
15:07,8,44,41,49,5,7,48,47
15:15,53,16,40,6,21,46,15,39
15:22,31,18,20,34,51,28,3,12
15:30,10,33,36,35,26,52,11,42
15:37,29,25,23,22,24,19,17,4
15:45,33,35,32,30,41,14,43,13
15:52,1,9,44,27,37,39,6,38
16:00,20,2,31,7,50,28,34,8
16:07,15,5,11,21,26,45,10,16
16:15,3,36,48,40,47,49,18,23
16:22,4,52,42,53,12,51,17,46

