Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,20,29,31,25,33,26,21,28
09:11,27,41,36,42,40,34,38,39
09:22,24,45,19,43,44,51,37,35
09:33,52,22,50,46,49,47,53,23
09:44,35,33,27,28,32,31,48,29
09:55,2,4,6,8,9,34,3,30
10:06,5,7,,,41,38,32,1
10:17,36,39,42,17,40,43,37,30
10:28,10,44,14,11,12,13,16,18
10:39,15,51,45,23,,,,
10:50,52,50,53,49,19,48,46,47
11:01,8,22,24,9,4,26,21,3
11:12,11,25,5,6,7,18,2,10
11:23,16,20,15,1,14,13,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,48,44,47,50,20,46,31,51
14:07,13,5,45,36,1,29,49,52
14:15,37,2,40,6,43,42,8,16
14:22,12,9,10,53,15,14,22,28
14:30,11,39,25,41,19,17,26,3
14:37,35,38,7,34,33,4,18,23
14:45,24,20,27,31,21,30,19,32
14:52,29,13,1,44,6,35,23,
15:00,36,14,8,47,28,48,22,37
15:07,52,51,41,46,2,9,5,43
15:15,45,10,40,3,25,50,39,17
15:22,33,12,49,27,26,34,16,7
15:30,30,11,24,53,32,38,42,15
15:37,23,35,19,20,21,22,18,4
15:45,44,14,31,28,41,13,30,32
15:52,1,6,43,29,37,39,36,3
16:00,26,8,33,9,47,27,34,5
16:07,17,2,15,25,48,24,11,10
16:15,7,38,52,40,51,46,12,21
16:22,4,53,42,45,16,49,18,50

