Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,24,35,34,23,32,20,25,30
09:11,44,36,29,40,42,38,41,27
09:22,37,33,47,39,43,21,49,26
09:33,48,19,50,51,46,45,22,52
09:44,33,32,31,34,30,27,53,35
09:55,28,6,4,9,7,29,2,5
10:06,1,31,,,36,41,8,3
10:17,28,37,43,40,42,14,38,44
10:28,39,10,12,11,13,17,18,16
10:39,47,15,49,22,,,,
10:50,46,48,51,52,21,53,50,45
11:01,19,4,26,7,20,2,25,6
11:12,5,10,16,8,9,3,23,13
11:23,18,24,15,1,17,11,14,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,47,45,24,46,50,39,53
14:07,3,11,49,38,1,35,48,51
14:15,4,18,42,43,9,40,37,5
14:22,30,19,15,17,52,10,7,12
14:30,13,44,23,41,21,14,20,6
14:37,33,36,8,29,2,32,22,16
14:45,21,31,28,25,34,27,24,26
14:52,35,11,1,39,22,,9,33
15:00,37,19,53,30,50,4,17,38
15:07,43,3,41,45,7,5,47,48
15:15,49,10,40,6,44,14,46,23
15:22,12,32,27,51,29,20,8,18
15:30,15,42,31,36,26,52,13,28
15:37,22,33,25,19,24,21,16,2
15:45,31,28,11,41,30,34,17,39
15:52,1,9,43,35,37,44,6,38
16:00,20,4,7,32,27,50,29,3
16:07,14,5,23,15,53,26,13,10
16:15,8,36,47,45,48,40,12,25
16:22,46,16,51,18,49,42,52,2

