Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,25,29,19,33,26,31,24,28
09:11,44,42,34,41,38,43,36,27
09:22,40,35,23,39,37,47,49,20
09:33,48,22,52,53,51,50,46,21
09:44,35,33,31,32,27,28,45,29
09:55,5,7,34,9,6,8,2,30
10:06,32,1,42,36,,,4,3
10:17,43,44,38,12,41,39,40,30
10:28,11,37,13,14,10,18,15,17
10:39,47,16,,,21,49,,
10:50,48,52,46,51,23,45,53,50
11:01,22,8,20,9,19,7,24,2
11:12,13,26,3,6,4,17,5,11
11:23,15,25,10,14,1,16,12,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,31,47,25,53,50,52,45,37
14:07,51,48,29,1,43,49,3,10
14:15,15,8,38,39,6,41,5,40
14:22,28,22,16,14,46,11,9,18
14:30,13,44,26,36,23,12,19,2
14:37,35,42,4,34,33,7,17,21
14:45,20,25,27,31,24,30,23,32
14:52,29,10,1,37,21,,6,35
15:00,43,14,8,50,28,45,22,40
15:07,48,47,9,5,53,36,3,39
15:15,44,12,52,26,2,41,11,49
15:22,33,18,51,27,34,19,15,4
15:30,30,13,20,46,32,42,38,16
15:37,35,21,25,23,24,22,17,7
15:45,32,30,10,36,28,31,14,37
15:52,43,2,40,44,29,39,6,1
16:00,19,8,33,9,50,27,34,3
16:07,12,5,26,16,45,20,13,11
16:15,42,4,48,41,47,53,18,24
16:22,7,46,38,49,15,51,17,52

