Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,34,23,27,19,31,21,22,33
09:11,38,43,29,40,42,44,41,28
09:22,36,32,25,39,37,46,52,20
09:33,26,45,51,47,53,48,24,49
09:44,32,31,35,27,28,34,33,50
09:55,4,2,9,29,8,6,30,3
10:06,5,1,35,7,41,38,,
10:17,44,43,12,42,39,40,30,36
10:28,16,15,13,14,11,18,10,37
10:39,,,52,26,,,17,46
10:50,49,47,45,53,25,50,51,48
11:01,24,8,20,9,21,4,23,3
11:12,19,13,6,5,1,16,10,2
11:23,15,22,11,14,17,7,12,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,46,27,51,22,47,48,37,50
14:07,49,53,33,7,44,52,5,11
14:15,8,15,42,39,6,40,36,2
14:22,18,9,10,45,17,14,24,34
14:30,3,21,12,25,41,19,13,43
14:37,32,38,1,29,31,4,16,26
14:45,20,22,28,27,23,30,25,35
14:52,33,11,7,37,6,32,26,
15:00,44,14,8,48,34,50,24,36
15:07,49,46,9,2,51,41,5,39
15:15,52,10,40,3,19,47,12,43
15:22,31,18,21,29,53,28,1,15
15:30,17,42,38,35,45,20,13,30
15:37,26,32,23,24,22,25,16,4
15:45,37,14,27,34,41,11,30,35
15:52,7,6,39,33,36,43,3,44
16:00,21,8,31,9,48,28,29,5
16:07,12,2,17,19,20,50,10,13
16:15,1,38,49,40,46,51,18,23
16:22,4,45,42,52,15,53,16,47

