Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,25,29,31,20,33,22,26,28
09:11,44,42,34,41,38,43,36,27
09:22,49,23,37,47,39,24,35,40
09:33,19,48,53,52,51,50,46,21
09:44,35,33,27,28,32,31,45,29
09:55,3,30,8,6,9,34,4,2
10:06,32,1,42,36,,,5,7
10:17,43,44,38,12,41,39,40,30
10:28,15,16,14,13,10,17,37,11
10:39,18,47,,,21,49,,
10:50,48,52,46,51,24,45,53,50
11:01,8,19,23,9,22,4,26,3
11:12,13,20,16,5,7,6,11,2
11:23,15,25,18,1,14,10,12,17

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,37,50,52,25,53,47,31
14:07,10,7,49,43,1,29,51,48
14:15,2,40,38,39,6,41,8,15
14:22,17,9,11,46,18,14,19,28
14:30,13,44,36,20,24,12,22,3
14:37,35,42,5,34,33,4,16,21
14:45,23,25,27,31,26,30,24,32
14:52,29,10,1,37,21,,6,35
15:00,43,14,8,50,28,45,19,40
15:07,48,47,9,2,53,36,7,39
15:15,12,44,52,20,3,41,11,49
15:22,33,17,51,27,22,34,15,5
15:30,30,13,23,46,32,42,38,18
15:37,16,4,25,24,26,19,21,35
15:45,32,30,10,36,28,31,14,37
15:52,43,3,40,44,29,39,6,1
16:00,22,8,33,9,50,27,34,7
16:07,11,13,20,18,45,23,2,12
16:15,5,42,48,41,47,53,17,26
16:22,4,46,49,38,15,51,16,52

