Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,25,35,34,19,20,32,26,30
09:11,27,44,36,42,40,29,37,43
09:22,49,21,41,51,39,24,33,38
09:33,22,46,53,52,45,48,23,50
09:44,33,32,31,34,30,27,47,35
09:55,7,28,4,1,5,29,2,3
10:06,44,37,9,31,,,8,6
10:17,38,28,42,17,39,40,43,36
10:28,15,10,12,13,16,14,41,11
10:39,,,,,22,49,18,51
10:50,52,50,46,45,24,47,53,48
11:01,23,4,20,2,5,21,26,7
11:12,16,19,1,6,8,10,3,11
11:23,25,15,18,9,14,13,12,17

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,47,41,48,52,25,53,51,34
14:07,13,6,49,36,9,35,45,50
14:15,15,4,42,39,1,40,3,38
14:22,30,23,18,14,46,11,5,12
14:30,16,43,19,44,24,17,20,7
14:37,33,37,29,8,32,2,10,22
14:45,21,25,27,34,26,28,24,31
14:52,35,13,9,41,22,,1,33
15:00,36,14,47,30,4,48,23,38
15:07,39,6,5,3,53,44,51,50
15:15,49,11,52,19,7,40,43,17
15:22,32,12,45,27,20,29,15,8
15:30,28,16,21,46,31,37,42,18
15:37,22,33,26,23,25,24,10,2
15:45,41,14,34,30,13,44,28,31
15:52,9,1,39,35,38,43,36,7
16:00,20,4,5,32,27,48,29,6
16:07,17,3,19,18,47,21,16,11
16:15,8,37,51,53,50,40,12,26
16:22,52,10,42,49,15,45,46,2

