Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,30,23,24,32,34,20,35,22
09:11,38,27,36,43,41,29,44,42
09:22,37,33,19,40,51,39,26,49
09:33,25,52,45,46,47,48,21,50
09:44,32,33,31,34,27,30,53,35
09:55,6,28,7,4,5,29,3,2
10:06,9,8,38,42,,,31,1
10:17,28,37,40,41,36,15,43,44
10:28,16,13,14,17,12,10,11,39
10:39,51,18,,,25,49,,
10:50,50,46,47,52,19,53,45,48
11:01,21,4,26,5,2,24,23,6
11:12,17,20,7,9,8,13,3,11
11:23,16,22,18,1,14,10,15,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,39,53,48,46,45,22,51,34
14:07,10,9,49,43,1,35,47,50
14:15,16,4,36,40,41,7,37,3
14:22,12,5,11,52,18,14,21,30
14:30,17,44,20,38,19,15,24,6
14:37,25,13,2,32,29,8,42,33
14:45,26,22,34,27,28,23,19,31
14:52,35,10,1,39,25,,7,33
15:00,37,21,53,30,48,4,14,43
15:07,50,51,5,3,45,38,9,40
15:15,49,11,41,6,20,46,44,15
15:22,8,16,24,29,12,32,47,27
15:30,17,28,42,31,52,26,18,36
15:37,25,33,23,21,22,19,13,2
15:45,39,14,34,30,38,10,28,31
15:52,43,6,44,37,35,40,7,1
16:00,9,29,27,48,5,32,24,4
16:07,3,15,20,18,26,53,11,17
16:15,8,42,50,41,45,51,12,23
16:22,2,52,36,49,16,47,13,46

