Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,32,26,34,20,31,22,23,35
09:11,38,44,28,37,40,43,41,30
09:22,19,52,47,42,36,25,33,39
09:33,24,49,48,53,45,51,50,21
09:44,33,31,30,32,27,34,46,35
09:55,29,4,3,6,9,28,8,5
10:06,7,2,27,1,41,38,,
10:17,39,29,37,36,40,18,44,43
10:28,17,16,15,14,13,12,10,42
10:39,,,52,21,,,11,47
10:50,49,45,50,53,25,46,51,48
11:01,24,6,19,9,22,8,26,4
11:12,10,5,7,3,2,17,20,15
11:23,16,23,13,14,11,1,18,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,47,34,51,23,45,48,42,46
14:07,13,7,52,43,1,35,53,49
14:15,6,16,40,36,37,3,5,39
14:22,12,9,10,50,11,14,24,32
14:30,4,22,18,25,41,20,15,44
14:37,33,38,28,2,31,8,21,17
14:45,19,23,30,34,26,29,25,27
14:52,35,13,1,42,3,33,21,
15:00,43,14,6,48,32,46,24,39
15:07,49,47,9,5,51,41,7,36
15:15,52,10,37,4,20,45,18,44
15:22,31,12,22,28,53,30,2,16
15:30,11,40,38,27,50,19,15,29
15:37,33,21,23,25,26,24,17,8
15:45,42,14,34,32,41,13,29,27
15:52,1,3,36,35,39,44,4,43
16:00,22,6,31,9,48,30,28,7
16:07,18,5,20,11,46,19,15,10
16:15,2,38,49,37,47,51,12,26
16:22,8,50,40,52,16,53,17,45

