Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,34,26,27,25,31,19,23,33
09:11,44,38,29,42,39,43,40,28
09:22,20,53,47,37,41,21,32,36
09:33,48,22,46,49,51,50,24,52
09:44,31,32,35,27,34,28,45,33
09:55,2,30,8,4,3,29,7,1
10:06,5,6,35,9,40,38,,
10:17,30,36,41,42,39,11,44,43
10:28,10,37,14,15,13,18,12,16
10:39,47,17,,,24,53,,
10:50,48,46,52,51,21,45,49,50
11:01,22,4,20,3,19,7,26,2
11:12,25,15,8,5,6,16,10,1
11:23,12,23,13,14,17,9,11,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,49,23,47,27,46,50,37,45
14:07,13,5,53,43,9,33,51,48
14:15,4,12,39,41,8,42,36,1
14:22,18,3,10,52,17,14,22,34
14:30,15,44,25,40,21,11,19,2
14:37,38,32,29,6,31,7,16,24
14:45,21,35,30,26,27,28,20,23
14:52,33,13,9,37,8,32,24,
15:00,36,22,45,34,50,4,14,43
15:07,5,41,40,49,1,3,48,47
15:15,53,10,42,2,25,46,11,44
15:22,12,6,28,51,29,19,18,31
15:30,17,39,38,35,52,20,15,30
15:37,24,32,26,22,23,21,16,7
15:45,37,14,34,27,40,13,30,35
15:52,9,8,41,33,36,44,2,43
16:00,19,4,31,3,50,28,29,5
16:07,11,1,25,17,45,20,15,10
16:15,6,38,48,42,47,49,18,26
16:22,7,52,39,53,12,51,16,46

