Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,35,22,34,24,20,32,30,21
09:11,40,36,29,44,42,38,41,27
09:22,19,49,25,43,39,51,37,33
09:33,23,50,53,52,47,48,46,26
09:44,32,33,31,34,27,30,45,35
09:55,2,28,6,3,8,29,1,5
10:06,31,9,36,41,,,4,7
10:17,28,37,44,43,42,15,40,38
10:28,39,11,10,12,16,13,17,14
10:39,,,,,26,49,18,51
10:50,50,52,47,46,25,45,48,53
11:01,23,6,19,8,20,1,21,2
11:12,17,24,3,7,4,13,5,11
11:23,22,16,18,9,10,14,12,15

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,51,53,22,48,52,39,45
14:07,10,7,49,38,9,35,47,50
14:15,16,6,42,43,44,3,37,5
14:22,12,8,11,46,18,14,23,30
14:30,40,17,24,41,15,25,20,2
14:37,26,13,1,32,29,4,36,33
14:45,19,22,34,27,28,21,25,31
14:52,35,10,9,39,26,,3,33
15:00,37,23,45,30,48,6,14,38
15:07,43,7,8,5,53,41,51,50
15:15,15,40,52,24,2,44,11,49
15:22,4,16,20,29,27,47,32,12
15:30,17,28,19,46,31,36,42,18
15:37,26,33,21,23,22,25,13,1
15:45,39,14,34,30,41,10,28,31
15:52,38,2,37,40,35,43,3,9
16:00,20,6,32,8,48,27,29,7
16:07,15,5,24,18,45,19,17,11
16:15,21,12,51,53,44,50,36,4
16:22,1,46,42,49,16,47,13,52

