Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,27,19,32,25,22,29,23,35
09:11,39,38,34,40,37,42,43,31
09:22,20,53,47,44,41,26,30,36
09:33,48,21,46,49,51,50,24,52
09:44,30,29,31,27,28,32,45,35
09:55,5,4,34,7,1,9,33,6
10:06,8,3,28,2,43,38,,
10:17,42,39,12,37,41,40,33,36
10:28,10,44,14,16,13,18,11,15
10:39,47,17,,,24,53,,
10:50,50,49,26,45,52,51,48,46
11:01,21,1,20,7,22,4,19,6
11:12,25,16,9,8,3,15,10,5
11:23,11,23,13,14,17,2,12,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,47,32,49,23,46,50,44,45
14:07,13,8,53,42,2,35,51,48
14:15,11,1,37,41,40,9,36,5
14:22,27,21,14,17,52,10,7,18
14:30,16,39,25,43,26,12,22,6
14:37,30,38,3,34,29,4,15,24
14:45,26,28,33,19,32,31,20,23
14:52,35,13,2,44,9,30,24,
15:00,36,21,45,27,50,1,14,42
15:07,48,47,7,5,49,43,8,41
15:15,53,10,40,6,25,46,12,39
15:22,29,18,22,34,51,31,3,11
15:30,16,33,38,28,52,20,17,37
15:37,30,24,19,21,26,23,15,4
15:45,33,28,43,13,27,32,44,14
15:52,2,9,41,35,36,39,6,42
16:00,22,1,29,7,50,31,34,8
16:07,12,5,25,17,45,20,16,10
16:15,3,38,48,40,47,49,18,19
16:22,4,52,37,53,11,51,15,46

