Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,27,26,32,19,29,24,21,35
09:11,31,43,37,42,34,40,38,39
09:22,25,53,22,41,44,47,36,30
09:33,20,52,49,46,51,50,23,48
09:44,30,29,31,27,28,32,45,35
09:55,6,7,34,4,2,8,33,9
10:06,5,3,28,1,43,38,,
10:17,42,39,15,37,41,40,33,36
10:28,17,12,18,13,14,16,10,44
10:39,47,11,,,20,53,,
10:50,48,46,52,51,22,45,49,50
11:01,23,2,25,4,24,7,26,9
11:12,10,6,5,8,3,17,19,18
11:23,12,21,14,13,11,1,15,16

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,47,32,49,21,46,50,44,45
14:07,14,5,53,42,1,35,51,48
14:15,36,6,8,40,41,37,12,2
14:22,16,4,10,52,11,13,23,27
14:30,18,39,19,43,22,15,9,24
14:37,38,30,34,3,29,7,17,20
14:45,22,28,33,26,32,31,25,21
14:52,35,14,1,44,8,30,20,
15:00,36,23,45,27,50,2,13,42
15:07,47,48,43,49,6,4,41,5
15:15,53,10,40,9,19,46,15,39
15:22,12,3,31,51,34,24,16,29
15:30,11,37,38,28,52,25,18,33
15:37,20,30,26,23,21,22,17,7
15:45,44,13,27,32,43,14,33,28
15:52,1,8,41,35,36,39,9,42
16:00,24,2,29,4,50,31,34,5
16:07,15,6,19,11,45,25,18,10
16:15,3,38,48,40,47,49,16,26
16:22,7,52,37,53,12,51,17,46

