Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,22,35,33,24,32,20,21,28
09:11,44,36,29,41,42,43,38,31
09:22,49,19,39,51,40,25,30,37
09:33,23,50,48,47,52,53,46,26
09:44,32,30,27,33,31,28,45,35
09:55,6,34,7,4,5,29,3,2
10:06,27,1,36,38,,,8,9
10:17,37,34,42,15,41,40,44,43
10:28,16,13,14,17,10,12,39,11
10:39,,,49,26,,,18,51
10:50,50,52,45,25,46,47,53,48
11:01,23,4,19,5,20,2,21,6
11:12,17,24,9,7,8,13,3,11
11:23,22,16,18,1,14,10,12,15

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,39,48,52,22,53,33,51
14:07,9,10,49,43,1,35,47,50
14:15,16,4,42,40,41,7,37,3
14:22,28,23,18,14,46,11,5,12
14:30,17,44,24,38,25,15,20,6
14:37,26,13,2,32,29,8,36,30
14:45,19,22,31,33,21,34,25,27
14:52,35,10,39,1,26,,30,7
15:00,43,14,4,48,28,45,23,37
15:07,50,51,5,3,53,38,9,40
15:15,49,11,52,24,6,41,44,15
15:22,8,16,20,29,31,47,32,12
15:30,17,34,36,27,19,46,42,18
15:37,2,13,25,22,23,21,30,26
15:45,39,14,33,28,38,10,34,27
15:52,1,7,40,35,37,44,6,43
16:00,20,4,32,5,48,31,29,9
16:07,3,15,24,18,19,45,11,17
16:15,8,36,50,41,53,51,12,21
16:22,2,46,49,42,16,47,13,52

