Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,33,26,19,27,20,32,31,25
09:11,39,42,34,41,38,43,36,29
09:22,40,35,24,44,37,47,49,21
09:33,48,23,52,53,51,50,46,22
09:44,35,27,32,30,29,33,45,31
09:55,1,4,34,9,6,8,2,28
10:06,5,7,30,3,36,42,,
10:17,43,39,38,12,41,44,40,28
10:28,11,37,14,13,17,10,15,16
10:39,18,47,49,22,,,,
10:50,48,52,46,51,24,45,53,50
11:01,8,23,21,9,4,19,26,2
11:12,13,20,5,6,7,16,1,11
11:23,15,25,18,3,14,10,12,17

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,37,50,52,25,53,47,32
14:07,10,5,49,43,3,31,51,48
14:15,15,8,38,44,6,41,1,40
14:22,33,23,18,14,9,11,46,17
14:30,2,19,12,24,36,20,13,39
14:37,35,42,7,34,27,4,22,16
14:45,21,25,29,32,26,28,24,30
14:52,31,10,3,37,6,35,22,
15:00,40,23,45,33,50,8,43,14
15:07,5,44,53,36,1,9,48,47
15:15,49,11,41,2,20,52,12,39
15:22,27,17,51,29,34,19,15,7
15:30,28,13,21,46,30,42,38,18
15:37,4,16,24,25,23,26,35,22
15:45,37,14,32,33,36,10,28,30
15:52,43,2,40,39,31,44,6,3
16:00,19,8,27,9,50,29,34,5
16:07,12,1,20,18,45,21,13,11
16:15,7,42,48,41,47,53,17,26
16:22,4,46,38,49,15,51,16,52

