Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,34,26,27,25,31,19,23,33
09:11,38,43,29,40,42,44,41,28
09:22,36,32,21,39,37,46,52,20
09:33,24,45,51,47,53,48,22,49
09:44,32,31,35,27,28,34,33,50
09:55,6,5,3,29,8,2,30,4
10:06,1,7,35,9,41,38,,
10:17,44,43,12,42,39,40,30,36
10:28,16,15,13,14,11,18,10,37
10:39,,,52,24,,,17,46
10:50,49,47,45,53,21,50,51,48
11:01,22,8,20,3,19,6,26,4
11:12,25,13,2,1,7,16,10,5
11:23,15,23,11,14,17,9,12,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,46,27,51,23,47,48,37,50
14:07,49,53,33,9,44,52,1,11
14:15,8,15,42,39,2,40,36,5
14:22,18,3,10,45,17,14,22,34
14:30,4,19,12,21,41,25,13,43
14:37,32,38,7,29,31,6,16,24
14:45,20,23,28,27,26,30,21,35
14:52,33,11,9,37,2,32,24,
15:00,44,14,8,48,34,50,22,36
15:07,49,46,3,5,51,41,1,39
15:15,52,10,40,4,25,47,12,43
15:22,31,18,19,29,53,28,7,15
15:30,17,42,38,35,45,20,13,30
15:37,24,32,26,22,23,21,16,6
15:45,37,14,27,34,41,11,30,35
15:52,9,2,39,33,36,43,4,44
16:00,19,8,31,3,48,28,29,1
16:07,12,5,17,25,20,50,10,13
16:15,7,38,49,40,46,51,18,26
16:22,6,45,42,52,15,53,16,47

