Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,21,35,33,24,32,22,20,28
09:11,31,39,36,38,40,29,37,44
09:22,43,30,25,42,51,41,19,49
09:33,23,50,45,46,47,48,52,26
09:44,32,30,27,33,31,28,53,35
09:55,6,34,4,7,5,29,2,3
10:06,27,1,37,39,,,8,9
10:17,43,34,38,17,40,42,44,36
10:28,13,15,16,14,11,12,10,41
10:39,,,,,26,49,18,51
10:50,50,46,47,52,25,53,48,45
11:01,23,4,19,5,2,22,20,6
11:12,16,24,9,7,8,13,3,10
11:23,21,15,18,1,11,14,12,17

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,53,41,48,46,21,45,51,33
14:07,50,47,35,1,36,49,9,11
14:15,15,4,38,42,7,40,3,43
14:22,12,5,10,52,14,18,23,28
14:30,16,44,39,24,25,17,22,6
14:37,26,13,2,32,29,8,37,30
14:45,19,21,33,31,34,20,25,27
14:52,35,11,1,41,26,,7,30
15:00,36,14,4,48,28,53,23,43
15:07,50,51,5,3,45,39,9,42
15:15,17,44,46,24,6,40,10,49
15:22,8,15,22,29,31,47,32,12
15:30,16,34,19,52,27,37,38,18
15:37,2,13,25,21,23,20,30,26
15:45,41,14,33,28,39,11,34,27
15:52,1,7,42,35,43,44,6,36
16:00,9,29,31,48,5,32,22,4
16:07,3,17,24,18,19,53,10,16
16:15,8,37,50,40,45,51,12,20
16:22,2,52,38,49,15,47,13,46

