Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,25,35,19,34,32,20,26,30
09:11,40,36,28,44,42,38,41,29
09:22,37,33,43,24,51,39,21,49
09:33,23,50,48,47,52,53,46,22
09:44,33,32,31,34,30,29,45,35
09:55,6,27,7,4,9,28,2,5
10:06,31,1,,,41,36,8,3
10:17,38,40,42,17,43,44,37,27
10:28,10,15,12,13,11,18,39,16
10:39,,,,,49,22,14,51
10:50,50,52,47,46,24,45,48,53
11:01,23,4,21,9,20,2,26,6
11:12,11,19,15,8,3,7,5,16
11:23,10,25,14,1,18,13,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,39,48,52,25,53,51,34
14:07,13,3,49,38,1,35,47,50
14:15,10,4,42,43,7,44,5,37
14:22,30,23,18,14,46,16,9,12
14:30,11,40,19,41,24,17,20,6
14:37,22,15,2,32,28,8,36,33
14:45,25,21,27,26,34,29,31,24
14:52,35,13,1,39,22,,7,33
15:00,38,18,4,48,30,45,23,37
15:07,43,3,9,5,53,41,51,50
15:15,49,16,52,19,6,44,40,17
15:22,10,8,29,47,28,20,12,32
15:30,27,11,21,46,31,36,42,14
15:37,22,33,26,23,25,24,15,2
15:45,39,18,34,30,41,13,27,31
15:52,1,7,43,35,37,40,38,6
16:00,20,4,9,32,29,48,3,28
16:07,17,5,19,14,45,21,11,16
16:15,26,12,44,50,53,51,36,8
16:22,52,15,42,49,10,47,46,2

