Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,31,23,19,32,27,20,25,33
09:11,39,38,34,40,42,36,29,41
09:22,24,45,21,43,44,51,37,35
09:33,22,52,49,47,50,46,26,53
09:44,35,27,29,33,30,32,48,31
09:55,4,28,3,6,9,34,8,5
10:06,7,2,30,1,41,38,,
10:17,36,39,40,43,17,42,28,37
10:28,10,44,14,11,12,13,16,18
10:39,,,45,26,,,15,51
10:50,52,50,53,49,21,48,46,47
11:01,22,6,24,9,20,8,25,4
11:12,11,19,7,3,2,18,5,10
11:23,16,23,13,14,15,1,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,32,51,23,46,47,50,48,44
14:07,13,7,45,36,1,31,49,52
14:15,37,5,40,3,43,42,6,16
14:22,12,9,10,53,15,14,22,33
14:30,11,39,19,41,21,17,20,4
14:37,26,18,8,27,34,2,38,35
14:45,24,23,29,32,25,28,21,30
14:52,31,13,1,44,3,35,26,
15:00,37,22,48,33,47,6,14,36
15:07,51,52,46,41,9,5,43,7
15:15,45,10,40,4,19,50,17,39
15:22,27,12,49,29,20,34,16,2
15:30,28,11,24,53,30,38,42,15
15:37,26,35,21,23,25,22,18,8
15:45,44,14,32,33,41,13,28,30
15:52,1,3,43,31,37,39,36,4
16:00,20,6,27,9,29,47,34,7
16:07,17,5,19,15,48,24,11,10
16:15,2,38,52,40,51,46,12,25
16:22,8,53,42,45,16,49,18,50

