Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,28,23,33,21,31,20,24,34
09:11,38,44,29,37,40,43,41,32
09:22,26,53,47,42,36,19,35,39
09:33,22,48,50,51,46,49,52,25
09:44,35,31,32,28,27,33,45,34
09:55,30,4,7,6,1,29,3,5
10:06,2,8,27,9,41,38,,
10:17,43,44,15,40,36,37,30,39
10:28,16,42,13,10,14,18,12,17
10:39,,,53,25,,,11,47
10:50,48,46,52,51,19,45,49,50
11:01,22,6,26,1,20,3,23,4
11:12,21,10,7,2,8,17,16,5
11:23,12,24,14,13,11,9,15,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,47,33,49,24,46,50,42,45
14:07,14,2,53,43,9,34,51,48
14:15,6,12,40,36,7,37,39,5
14:22,18,1,16,52,11,13,22,28
14:30,4,20,15,19,41,21,10,44
14:37,35,38,8,29,31,3,17,25
14:45,26,24,32,33,23,30,19,27
14:52,34,14,9,42,7,35,25,
15:00,43,13,6,50,28,45,22,39
15:07,48,47,1,5,49,41,2,36
15:15,53,16,37,4,21,46,15,44
15:22,31,18,20,29,51,32,8,12
15:30,11,40,38,27,52,26,10,30
15:37,25,35,23,22,24,19,17,3
15:45,13,42,33,28,14,41,27,30
15:52,9,7,36,34,39,44,4,43
16:00,20,6,31,1,50,32,29,2
16:07,15,5,21,11,45,26,10,16
16:15,8,38,48,37,47,49,18,23
16:22,3,52,40,53,12,51,17,46

