Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,24,35,34,23,32,22,25,30
09:11,40,36,31,44,42,38,41,27
09:22,49,19,43,26,47,39,33,37
09:33,48,21,52,51,46,53,50,20
09:44,35,45,29,34,30,27,32,33
09:55,28,7,4,9,8,31,2,3
10:06,1,29,,,36,41,6,5
10:17,28,37,16,42,44,43,38,40
10:28,15,39,11,12,10,13,17,18
10:39,14,49,,,20,47,,
10:50,48,46,51,50,26,45,52,53
11:01,21,4,19,8,22,2,25,7
11:12,3,15,17,6,9,5,23,10
11:23,18,24,12,13,14,1,16,11

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,53,24,47,34,46,52,39,45
14:07,12,5,49,38,1,35,51,48
14:15,18,4,42,43,44,9,37,3
14:22,30,21,13,14,50,15,8,11
14:30,10,40,23,41,26,16,22,7
14:37,33,36,6,31,2,32,20,17
14:45,19,24,27,34,25,28,26,29
14:52,35,12,1,39,9,33,20,
15:00,21,37,30,45,52,4,13,38
15:07,43,5,41,53,3,8,47,48
15:15,40,16,46,23,44,7,49,15
15:22,32,11,22,31,27,51,18,6
15:30,28,10,19,50,29,36,42,14
15:37,33,20,21,25,24,26,17,2
15:45,29,28,12,41,30,34,13,39
15:52,1,9,43,35,37,40,7,38
16:00,22,4,32,8,27,52,31,5
16:07,3,16,23,14,45,19,15,10
16:15,6,36,48,44,53,47,11,25
16:22,2,50,42,49,18,51,17,46

