Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,23,35,34,21,32,25,24,30
09:11,44,37,29,40,38,36,39,27
09:22,49,26,41,51,42,20,33,43
09:33,22,50,48,47,52,53,46,19
09:44,32,33,31,34,27,30,45,35
09:55,6,28,7,4,5,29,3,2
10:06,31,1,37,39,,,8,9
10:17,43,28,38,17,40,42,44,36
10:28,15,10,14,16,13,12,41,11
10:39,,,49,19,,,18,51
10:50,50,52,45,20,46,47,53,48
11:01,22,4,26,5,25,2,24,6
11:12,16,21,9,7,8,10,3,11
11:23,23,15,18,1,14,13,12,17

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,41,48,52,23,53,51,34
14:07,9,13,49,36,1,35,47,50
14:15,15,4,38,42,7,40,3,43
14:22,30,22,18,14,46,11,5,12
14:30,16,44,21,39,20,17,25,6
14:37,19,10,2,32,29,8,37,33
14:45,26,23,27,34,24,28,20,31
14:52,35,13,1,41,19,,7,33
15:00,43,22,45,30,48,4,14,36
15:07,50,51,5,3,53,39,9,42
15:15,49,11,40,6,21,52,44,17
15:22,8,15,25,29,27,47,32,12
15:30,16,28,26,46,31,37,38,18
15:37,33,19,22,24,23,20,2,10
15:45,41,14,34,30,39,13,28,31
15:52,36,6,43,44,35,42,7,1
16:00,9,29,27,48,5,32,25,4
16:07,17,3,21,18,45,26,16,11
16:15,8,37,50,40,53,51,12,24
16:22,2,46,38,49,15,47,10,52

