Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,34,19,27,26,21,31,24,33
09:11,38,43,29,40,44,42,28,41
09:22,36,32,23,39,37,46,52,20
09:33,49,22,47,51,45,25,48,53
09:44,33,50,28,34,27,35,32,31
09:55,4,30,2,8,3,29,6,5
10:06,1,7,35,9,41,38,,
10:17,44,43,42,12,40,39,36,30
10:28,10,37,14,13,11,18,15,16
10:39,46,17,,,25,52,,
10:50,49,47,45,53,23,50,51,48
11:01,22,8,20,3,21,6,19,4
11:12,26,13,2,1,7,16,10,5
11:23,15,24,11,14,17,9,12,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,50,37,48,47,24,51,27,46
14:07,11,1,52,44,9,33,53,49
14:15,15,8,42,39,2,40,5,36
14:22,18,3,10,45,17,14,22,34
14:30,13,43,41,26,12,23,4,21
14:37,32,38,7,29,31,6,16,25
14:45,23,35,30,19,27,28,20,24
14:52,33,11,9,37,2,32,25,
15:00,44,14,8,48,34,50,22,36
15:07,49,46,3,5,51,41,1,39
15:15,52,10,40,4,26,47,12,43
15:22,15,7,28,53,29,21,18,31
15:30,17,42,38,35,45,20,13,30
15:37,32,25,19,22,24,23,16,6
15:45,37,14,27,34,41,11,30,35
15:52,9,2,39,33,36,43,4,44
16:00,21,8,31,3,48,28,29,1
16:07,12,5,17,26,50,20,13,10
16:15,7,38,49,40,46,51,18,19
16:22,6,45,42,52,15,53,16,47

