Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,34,26,27,25,31,19,23,33
09:11,44,38,29,42,39,43,40,28
09:22,20,53,41,21,47,37,36,32
09:33,48,22,46,49,51,50,24,52
09:44,31,32,35,27,34,28,45,33
09:55,2,30,8,4,6,29,7,5
10:06,9,3,35,1,40,38,,
10:17,43,44,39,12,42,41,36,30
10:28,10,37,14,16,13,18,11,15
10:39,,,53,24,,,17,47
10:50,48,46,52,51,21,45,49,50
11:01,22,4,20,6,19,7,26,2
11:12,25,16,8,9,3,15,10,5
11:23,11,23,13,14,17,1,12,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,49,23,47,27,46,50,37,45
14:07,13,9,53,43,1,33,51,48
14:15,11,4,39,41,8,42,5,36
14:22,34,22,14,17,52,10,6,18
14:30,16,44,25,40,21,12,19,2
14:37,32,38,3,29,31,7,15,24
14:45,21,35,30,26,27,28,20,23
14:52,33,13,1,37,8,32,24,
15:00,36,22,45,34,50,4,14,43
15:07,9,41,40,49,5,6,48,47
15:15,53,10,42,2,25,46,12,44
15:22,31,18,19,29,51,28,3,11
15:30,17,39,38,35,52,20,16,30
15:37,32,24,26,22,23,21,15,7
15:45,37,14,34,27,40,13,30,35
15:52,1,8,41,33,36,44,2,43
16:00,19,4,31,6,50,28,29,9
16:07,12,5,25,17,45,20,16,10
16:15,3,38,48,42,47,49,18,26
16:22,7,52,39,53,11,51,15,46

