Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,23,35,27,24,32,21,25,30
09:11,40,36,31,44,42,38,41,33
09:22,53,19,43,26,47,39,28,37
09:33,48,22,50,51,46,49,52,20
09:44,35,45,29,27,30,33,32,28
09:55,3,2,31,5,9,4,7,34
10:06,1,29,,,36,41,8,6
10:17,34,37,12,42,44,43,38,40
10:28,10,39,15,13,16,14,18,11
10:39,17,53,,,20,47,,
10:50,48,46,51,52,26,45,50,49
11:01,22,4,19,5,21,2,25,7
11:12,24,16,9,6,8,18,10,3
11:23,11,23,13,14,17,1,12,15

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,49,23,47,27,46,50,39,45
14:07,13,6,38,53,1,35,48,51
14:15,11,4,42,43,44,9,37,3
14:22,30,22,14,17,52,10,5,15
14:30,16,40,24,41,26,12,21,7
14:37,28,36,8,31,2,32,20,18
14:45,19,23,33,27,25,34,26,29
14:52,35,13,1,39,20,,9,28
15:00,38,14,4,50,30,45,22,37
15:07,6,43,41,49,3,5,48,47
15:15,53,10,44,7,24,46,12,40
15:22,32,15,21,31,51,33,8,11
15:30,34,16,19,52,29,36,42,17
15:37,28,20,22,25,23,26,18,2
15:45,29,34,13,41,30,27,14,39
15:52,1,9,43,35,37,40,7,38
16:00,21,4,32,5,33,50,31,6
16:07,12,3,24,17,45,19,16,10
16:15,8,36,48,44,49,47,15,25
16:22,2,52,42,53,11,51,18,46

