Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,24,31,21,30,20,34,25,27
09:11,44,36,28,40,42,38,41,33
09:22,23,49,19,43,39,47,29,37
09:33,48,22,50,51,46,45,26,52
09:44,29,34,35,30,27,33,53,31
09:55,32,6,4,9,7,28,2,5
10:06,1,35,,,41,36,8,3
10:17,32,37,43,40,42,11,38,44
10:28,39,16,12,17,10,13,18,14
10:39,47,15,49,26,,,,
10:50,46,48,51,52,19,53,50,45
11:01,22,4,23,7,20,2,25,6
11:12,5,16,14,8,9,3,21,10
11:23,18,24,15,1,13,17,11,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,30,47,45,24,46,50,39,53
14:07,3,17,49,38,1,31,48,51
14:15,18,4,42,43,40,9,37,5
14:22,27,22,15,13,52,16,7,12
14:30,10,44,21,41,19,11,20,6
14:37,36,29,28,8,34,2,14,26
14:45,19,35,32,25,30,33,24,23
14:52,31,17,1,39,26,,9,29
15:00,37,22,53,27,50,4,13,38
15:07,43,3,41,45,7,5,47,48
15:15,49,16,40,6,44,11,46,21
15:22,18,8,20,28,51,33,34,12
15:30,32,10,23,52,35,36,42,15
15:37,26,29,25,22,24,19,14,2
15:45,35,32,17,41,27,30,13,39
15:52,1,9,43,31,37,44,6,38
16:00,20,4,7,34,33,50,28,3
16:07,11,5,21,15,53,23,10,16
16:15,8,36,47,45,48,40,12,25
16:22,46,14,51,18,49,42,52,2

