Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,30,22,19,31,33,20,24,35
09:11,37,36,27,41,38,43,28,42
09:22,23,45,21,44,40,51,39,29
09:33,25,52,49,47,50,46,26,53
09:44,29,33,28,35,32,31,48,30
09:55,5,4,1,2,7,27,6,34
10:06,9,32,36,42,,,3,8
10:17,43,37,38,17,41,44,39,34
10:28,10,40,14,15,12,13,16,18
10:39,11,51,45,26,,,,
10:50,52,50,53,49,21,48,46,47
11:01,2,25,23,7,4,20,24,6
11:12,15,19,3,1,8,18,5,10
11:23,16,22,11,9,14,13,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,31,51,22,46,47,50,48,40
14:07,13,3,45,43,9,30,49,52
14:15,39,5,41,1,44,38,2,16
14:22,12,7,10,53,11,14,25,35
14:30,15,37,19,42,21,17,20,6
14:37,26,18,4,33,27,8,36,29
14:45,23,22,28,31,24,34,21,32
14:52,30,13,9,40,1,29,26,
15:00,39,25,48,35,47,2,14,43
15:07,51,52,46,42,7,5,44,3
15:15,45,10,41,6,19,50,17,37
15:22,33,12,49,28,20,27,16,8
15:30,11,38,36,32,53,23,15,34
15:37,29,26,22,21,24,25,18,4
15:45,32,34,13,42,35,31,14,40
15:52,9,1,44,30,39,37,43,6
16:00,3,27,28,47,7,33,2,20
16:07,17,5,11,19,48,23,15,10
16:15,8,36,52,41,51,46,12,24
16:22,50,18,49,16,45,38,53,4

