Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,35,25,31,21,33,20,23,30
09:11,38,44,27,37,40,43,41,28
09:22,39,29,19,36,42,51,45,22
09:33,24,52,47,49,50,46,53,26
09:44,29,33,28,35,32,31,48,30
09:55,4,34,3,6,9,27,8,5
10:06,7,2,32,1,41,38,,
10:17,39,34,37,36,40,17,44,43
10:28,18,16,15,14,13,12,10,42
10:39,,,45,26,,,11,51
10:50,52,50,53,49,19,48,46,47
11:01,24,6,22,9,20,8,25,4
11:12,10,5,7,3,2,18,21,15
11:23,23,16,11,1,13,14,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,51,31,46,23,50,47,42,48
14:07,13,7,45,43,1,30,49,52
14:15,6,16,40,36,37,3,5,39
14:22,12,9,10,53,11,14,24,35
14:30,15,44,41,21,17,19,4,20
14:37,29,38,2,27,33,8,18,26
14:45,22,23,28,31,25,34,19,32
14:52,30,13,1,42,3,29,26,
15:00,43,14,6,47,35,48,24,39
15:07,52,51,9,5,46,41,7,36
15:15,45,10,37,4,21,50,17,44
15:22,33,12,20,27,49,28,2,16
15:30,11,40,38,32,53,22,15,34
15:37,26,29,25,24,23,19,18,8
15:45,42,14,31,35,41,13,34,32
15:52,1,3,36,30,39,44,4,43
16:00,7,27,47,28,33,9,6,20
16:07,17,5,21,11,48,22,15,10
16:15,2,38,52,37,51,46,12,25
16:22,8,53,40,45,16,49,18,50

