Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,25,31,32,19,27,21,26,33
09:11,44,36,34,40,38,41,42,29
09:22,37,35,23,39,43,47,49,22
09:33,48,24,52,53,51,50,46,20
09:44,35,27,32,30,29,33,31,45
09:55,3,28,9,6,8,34,4,2
10:06,30,1,36,42,,,7,5
10:17,41,44,38,12,39,40,37,28
10:28,15,17,14,13,10,18,43,11
10:39,,,49,20,,,16,47
10:50,48,52,45,23,46,51,53,50
11:01,24,9,22,8,21,4,26,3
11:12,13,19,17,7,5,6,11,2
11:23,15,25,16,1,10,14,12,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,32,47,25,53,50,52,45,43
14:07,10,5,49,41,1,31,51,48
14:15,15,9,38,39,40,6,2,37
14:22,33,24,16,14,46,11,8,18
14:30,3,21,12,23,42,19,13,44
14:37,35,36,7,34,27,4,17,20
14:45,22,25,29,32,26,28,23,30
14:52,31,10,1,43,20,,6,35
15:00,41,14,9,50,33,45,24,37
15:07,48,47,8,2,53,42,5,39
15:15,44,12,52,19,3,40,11,49
15:22,27,18,51,29,34,21,15,7
15:30,28,13,22,46,30,36,38,16
15:37,17,4,25,23,26,24,20,35
15:45,43,14,32,33,42,10,28,30
15:52,41,3,37,44,31,39,6,1
16:00,21,9,29,50,27,8,34,5
16:07,11,13,19,16,45,22,2,12
16:15,7,36,48,40,47,53,18,26
16:22,4,46,38,49,15,51,17,52

