Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,24,35,34,20,32,22,25,30
09:11,40,36,29,44,42,38,41,27
09:22,26,49,47,39,43,19,33,37
09:33,48,23,50,51,46,45,21,52
09:44,33,32,31,34,30,27,53,35
09:55,6,28,9,4,7,29,5,2
10:06,31,1,,,41,36,8,3
10:17,37,28,44,43,42,14,40,38
10:28,39,10,12,11,13,18,15,17
10:39,16,47,,,21,49,,
10:50,48,46,53,19,52,51,50,45
11:01,23,4,26,7,22,2,25,6
11:12,5,10,17,8,3,9,20,13
11:23,24,15,16,1,18,11,12,14

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,53,39,50,46,24,45,47,34
14:07,3,11,49,38,1,35,48,51
14:15,15,4,42,43,44,9,37,5
14:22,30,23,16,18,52,10,7,12
14:30,13,40,20,41,19,14,22,6
14:37,21,17,2,32,29,8,36,33
14:45,19,31,28,25,34,27,24,26
14:52,35,11,1,39,21,,9,33
15:00,37,23,53,30,50,4,38,18
15:07,43,3,41,45,7,5,47,48
15:15,49,10,14,40,6,44,46,20
15:22,32,12,22,29,27,51,15,8
15:30,28,13,26,52,31,36,42,16
15:37,21,33,25,23,24,19,17,2
15:45,31,28,11,41,30,34,18,39
15:52,1,9,43,35,37,40,6,38
16:00,22,4,7,32,27,50,29,3
16:07,14,5,20,16,53,26,13,10
16:15,8,36,48,44,45,47,12,25
16:22,46,17,42,49,15,51,52,2

